#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bee & Flower (Japan) (Alt 2);Bee & Flower (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Bifamu (Japan);Bifamu (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bifamu (Japan) (Alt 1);Bifamu (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Binary Land (Japan);Binary Land (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Black Onyx II, The - Search for the Fire Crystal (Japan);Black Onyx II, The - Search for the Fire Crystal (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Black Onyx, The (Japan);Black Onyx, The (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Blagger MSX (Europe) (Converted From Tape);Blagger MSX (Europe) (Converted From Tape);Microsoft MSX;;;;;;;;;0;;;;;
Block Hole (Korea) (Unl);Block Hole (Korea) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Blockade Runner (Japan);Blockade Runner (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Boggy '84 (Japan);Boggy '84 (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Boggy '84 (Japan) (Alt 1);Boggy '84 (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Boggy '84 (Japan) (Alt 2);Boggy '84 (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Boing Boing (Spain);Boing Boing (Spain);Microsoft MSX;;;;;;;;;0;;;;;
Bokosuka Wars (Japan);Bokosuka Wars (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bokosuka Wars (Japan) (Alt 1);Bokosuka Wars (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Bomber King (Japan);Bomber King (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bomber Man (Japan);Bomber Man (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bomber Man Special (Japan);Bomber Man Special (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Boogie Woogi Jungle (Japan);Boogie Woogi Jungle (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Boogie Woogi Jungle (Japan) (Alt 1);Boogie Woogi Jungle (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Boogie Woogi Jungle (Japan) (Alt 2);Boogie Woogi Jungle (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Boomerang (Japan);Boomerang (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Boomerang (Japan) (Alt 1);Boomerang (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Borfesu (Japan);Borfesu (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bosconian (Japan);Bosconian (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bosconian (Japan) (Alt 1);Bosconian (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Bosconian (Japan) (Alt 2);Bosconian (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Bouken Roman - Dota (Japan);Bouken Roman - Dota (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bouken Roman - Dota (Japan) (Alt 1);Bouken Roman - Dota (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Boulder Dash (Japan);Boulder Dash (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bouncing Block (Spain);Bouncing Block (Spain);Microsoft MSX;;;;;;;;;0;;;;;
Bouncing Block (Spain) (Alt 1);Bouncing Block (Spain) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Brain, The (Japan);Brain, The (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Break In (Japan);Break In (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Break Out (Japan);Break Out (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Brother Adventure (Korea) (Alt 1) (Unl);Brother Adventure (Korea) (Alt 1) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Brother Adventure (Korea) (Unl);Brother Adventure (Korea) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Bruce Lee (Japan);Bruce Lee (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bubble Bobble (Korea) (Alt 1) (Unl);Bubble Bobble (Korea) (Alt 1) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Bubble Bobble (Korea) (Unl);Bubble Bobble (Korea) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Burgertime (Japan);Burgertime (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Buru To Marty Kikiippatsu - Inspecteur Z (Japan);Buru To Marty Kikiippatsu - Inspecteur Z (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Butam Pants (Japan);Butam Pants (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Butam Pants (Japan) (Alt 1);Butam Pants (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Butam Pants (Japan) (Alt 2);Butam Pants (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
C-So! (Japan);C-So! (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cabbage Patch Kids (Japan);Cabbage Patch Kids (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cabbage Patch Kids (Japan) (Alt 1);Cabbage Patch Kids (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Candoo Ninja (Japan);Candoo Ninja (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Candoo Ninja (Japan) (Alt 1);Candoo Ninja (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Cannon Ball (Japan);Cannon Ball (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cannon Ball (Japan) (Alt 1);Cannon Ball (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Cannon Fighter (Japan);Cannon Fighter (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Captain Chef (Japan);Captain Chef (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Car Fighter (Japan);Car Fighter (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Car Jamboree (Japan);Car Jamboree (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Car Jamboree (Japan) (Alt 1);Car Jamboree (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Car-Race (Japan);Car-Race (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Car-Race (Japan) (Alt 1);Car-Race (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Car-Race (Japan) (Alt 2);Car-Race (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Casio Daishogai Keiba (Japan);Casio Daishogai Keiba (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Casio Pachinko-U.F.O. (Japan);Casio Pachinko-U.F.O. (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Casio Ski Command (Japan);Casio Ski Command (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Casio Ski Command (Japan) (Alt 1);Casio Ski Command (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Casio Worldopen (Japan);Casio Worldopen (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Castle Excellent (Japan);Castle Excellent (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Castle Excellent (Japan) (Alt 1);Castle Excellent (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Castle, The (Japan);Castle, The (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Chack'n Pop (Japan);Chack'n Pop (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Chack'n Pop (Japan) (Alt 1);Chack'n Pop (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Challenge Derby (Japan);Challenge Derby (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Champion Boxing (Japan);Champion Boxing (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Champion Ice Hockey (Japan);Champion Ice Hockey (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Champion Kendou (Japan);Champion Kendou (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Champion Kendou (Japan) (Alt 1);Champion Kendou (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Champion Pro Wrestling (Japan);Champion Pro Wrestling (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Champion Pro Wrestling (Japan) (Alt 1);Champion Pro Wrestling (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Champion Pro Wrestling (Japan) (Alt 2);Champion Pro Wrestling (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Champion Soccer (Japan);Champion Soccer (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Championship Lode Runner (Japan);Championship Lode Runner (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Checkers in Tantan Tanuki (Japan);Checkers in Tantan Tanuki (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cheese (Japan) (Program);Cheese (Japan) (Program);Microsoft MSX;;;;;;;;;0;;;;;
Chess (Japan);Chess (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Chess Game, The (Europe);Chess Game, The (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Choplifter (Japan);Choplifter (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Choplifter (Japan) (Alt 1);Choplifter (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Choplifter (Japan) (Alt 2);Choplifter (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Choro Q (Japan);Choro Q (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Choro Q (Japan) (Alt 1);Choro Q (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Chugaku Hisshu Eibunpo 1 (Japan);Chugaku Hisshu Eibunpo 1 (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Circus Charlie (Japan);Circus Charlie (Japan);Microsoft MSX;;;;;;;;;0;;;;;
City Connection (Japan);City Connection (Japan);Microsoft MSX;;;;;;;;;0;;;;;
City Connection (Japan) (Alt 1);City Connection (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Coaster Race (Japan);Coaster Race (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Coaster Race (Japan) (Alt 1);Coaster Race (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Coaster Race (Japan) (Alt 2);Coaster Race (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Color Ball (Japan);Color Ball (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Color Ball (Japan) (Alt 1);Color Ball (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Color Ball (Japan) (Alt 2);Color Ball (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Columns (Japan);Columns (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Come On! Picot (Japan);Come On! Picot (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Comecocos (Spain);Comecocos (Spain);Microsoft MSX;;;;;;;;;0;;;;;
Comet Tail (Japan);Comet Tail (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Comic Bakery (Japan);Comic Bakery (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Comic Bakery (Japan) (Alt 1);Comic Bakery (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Comic Bakery (Japan) (Alt 2);Comic Bakery (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Computer Billiards (Japan);Computer Billiards (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Computer Nyuumon - Computer Lessons (Japan);Computer Nyuumon - Computer Lessons (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Computer Othello (Japan);Computer Othello (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Computer Othello (Japan) (Alt 1);Computer Othello (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Computer Pachinko (Japan);Computer Pachinko (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Con-Dori (Japan);Con-Dori (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Con-Dori (Japan) (Alt 1);Con-Dori (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Con-Dori (Japan) (Alt 2);Con-Dori (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Confused (Europe);Confused (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Cosmo (Japan);Cosmo (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cosmo (Japan) (Alt 1);Cosmo (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Cosmo-Explorer (Japan);Cosmo-Explorer (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Cosmo-Explorer (Japan) (Alt 1);Cosmo-Explorer (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Courageous Perseus (Japan);Courageous Perseus (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Courageous Perseus (Japan) (Alt 1);Courageous Perseus (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Craze (Japan);Craze (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Crazy Bullet (Japan);Crazy Bullet (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Crazy Bullet (Japan) (Alt 1);Crazy Bullet (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Crazy Cars (Europe);Crazy Cars (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Crazy Train (Japan);Crazy Train (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Crazy Train (Japan) (Alt 1);Crazy Train (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Cross Blaim (Japan);Cross Blaim (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Crusader (Japan);Crusader (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Crusader (Japan) (Alt 1);Crusader (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Crusader (Japan) (Alt 2);Crusader (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
D-Day (Japan);D-Day (Japan);Microsoft MSX;;;;;;;;;0;;;;;
D-Day (Japan) (Alt 1);D-Day (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
D-Day (Japan) (Alt 2);D-Day (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
D-Day (Japan) (Alt 3);D-Day (Japan) (Alt 3);Microsoft MSX;;;;;;;;;0;;;;;
DX7 Voicing Program (Japan) (Program);DX7 Voicing Program (Japan) (Program);Microsoft MSX;;;;;;;;;0;;;;;
Daidasso (Japan);Daidasso (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Daiva Story 4 - Asura's Bloodfeud (Japan);Daiva Story 4 - Asura's Bloodfeud (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dam Busters, The (Japan);Dam Busters, The (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dam Busters, The (Japan) (Alt 1);Dam Busters, The (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Danger X4 (Japan);Danger X4 (Japan);Microsoft MSX;;;;;;;;;0;;;;;
