#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Ken Griffey Jr.'s Slugfest (USA);Ken Griffey Jr.'s Slugfest (USA);Nintendo 64;;1999;Nintendo;Baseball/Sports;;;;;0;;;;;
Killer Instinct Gold (USA) (Rev B);Killer Instinct Gold (USA) (Rev B);Nintendo 64;;1996;Nintendo;Fighter;;;;;0;;;;;
Kirby 64 - The Crystal Shards (USA);Kirby 64 - The Crystal Shards (USA);Nintendo 64;;2000;Nintendo;Platform;;;;;0;;;;;
Knife Edge - Nose Gunner (USA);Knife Edge - Nose Gunner (USA);Nintendo 64;;1998;Kemco;Shooter;;;;;0;;;;;
Knockout Kings 2000 (USA);Knockout Kings 2000 (USA);Nintendo 64;;1999;EA Sports;Boxing/Sports;;;;;0;;;;;
Kobe Bryant's NBA Courtside (USA);Kobe Bryant's NBA Courtside (USA);Nintendo 64;;1999;Nintendo;Basketball/Sports;;;;;0;;;;;
LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi);LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi);Nintendo 64;;1999;Lego Media;Driving;;;;;0;;;;;
Legend of Zelda, The - Majora's Mask (USA);Legend of Zelda, The - Majora's Mask (USA);Nintendo 64;;2000;Nintendo;Adventure;;;;;0;;;;;
Legend of Zelda, The - Ocarina of Time (USA) (Rev B);Legend of Zelda, The - Ocarina of Time (USA) (Rev B);Nintendo 64;;1998;Nintendo;Adventure;;;;;0;;;;;
Lode Runner 3-D (USA);Lode Runner 3-D (USA);Nintendo 64;;1999;Infogrames;Action;;;;;0;;;;;
MRC - Multi Racing Championship (USA);MRC - Multi Racing Championship (USA);Nintendo 64;;1997;Ocean;Driving;;;;;0;;;;;
Mace - The Dark Age (USA);Mace - The Dark Age (USA);Nintendo 64;;1997;Midway;Fighter;;;;;0;;;;;
Madden Football 64 (USA);Madden Football 64 (USA);Nintendo 64;;1997;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2000 (USA);Madden NFL 2000 (USA);Nintendo 64;;1999;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Nintendo 64;;2000;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Nintendo 64;;2001;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 99 (USA);Madden NFL 99 (USA);Nintendo 64;;1998;EA Sports;Football/Sports;;;;;0;;;;;
Magical Tetris Challenge (USA);Magical Tetris Challenge (USA);Nintendo 64;;1999;Capcom;Puzzle;;;;;0;;;;;
Major League Baseball featuring Ken Griffey Jr. (USA);Major League Baseball featuring Ken Griffey Jr. (USA);Nintendo 64;;1998;Nintendo;Baseball/Sports;;;;;0;;;;;
Mario Golf (USA);Mario Golf (USA);Nintendo 64;;1999;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Kart 64 (USA);Mario Kart 64 (USA);Nintendo 64;;1997;Nintendo;Driving;;;;;0;;;;;
Mario Party (USA);Mario Party (USA);Nintendo 64;;1999;Nintendo;Party;;;;;0;;;;;
Mario Party 2 (USA);Mario Party 2 (USA);Nintendo 64;;2000;Nintendo;Party;;;;;0;;;;;
Mario Party 3 (USA);Mario Party 3 (USA);Nintendo 64;;2001;Nintendo;Pinball;;;;;0;;;;;
Mario Tennis (USA);Mario Tennis (USA);Nintendo 64;;2000;Nintendo;Sports/Tennis;;;;;0;;;;;
Mega Man 64 (USA);Mega Man 64 (USA);Nintendo 64;;2001;Capcom;Adventure;;;;;0;;;;;
Mia Hamm Soccer 64 (USA) (En,Es);Mia Hamm Soccer 64 (USA) (En,Es);Nintendo 64;;2000;SouthPeak Games;Soccer/Sports;;;;;0;;;;;
Mickey's Speedway USA (USA);Mickey's Speedway USA (USA);Nintendo 64;;2000;Nintendo;Driving;;;;;0;;;;;
Micro Machines 64 Turbo (USA);Micro Machines 64 Turbo (USA);Nintendo 64;;1999;Midway;Driving;;;;;0;;;;;
Midway's Greatest Arcade Hits - Volume 1 (USA);Midway's Greatest Arcade Hits - Volume 1 (USA);Nintendo 64;;2000;Midway;Miscellaneous;;;;;0;;;;;
Mike Piazza's StrikeZone (USA);Mike Piazza's StrikeZone (USA);Nintendo 64;;1998;GT Interactive;Basketball/Sports;;;;;0;;;;;
Milo's Astro Lanes (USA);Milo's Astro Lanes (USA);Nintendo 64;;1998;Crave;Bowling/Sports;;;;;0;;;;;
Mischief Makers (USA) (Rev A);Mischief Makers (USA) (Rev A);Nintendo 64;;1997;Nintendo;Platform;;;;;0;;;;;
Mission Impossible (USA);Mission Impossible (USA);Nintendo 64;;1998;Ocean;Adventure;;;;;0;;;;;
Monaco Grand Prix (USA);Monaco Grand Prix (USA);Nintendo 64;;1999;Ubisoft;Driving;;;;;0;;;;;
Monopoly (USA);Monopoly (USA);Nintendo 64;;1999;Hasbro Interactive;Board Games;;;;;0;;;;;
Monster Truck Madness 64 (USA);Monster Truck Madness 64 (USA);Nintendo 64;;1999;Rockstar Games;Driving;;;;;0;;;;;
Mortal Kombat 4 (USA);Mortal Kombat 4 (USA);Nintendo 64;;1998;Midway;Fighter;;;;;0;;;;;
Mortal Kombat Mythologies - Sub-Zero (USA);Mortal Kombat Mythologies - Sub-Zero (USA);Nintendo 64;;1997;Midway;Platform;;;;;0;;;;;
Mortal Kombat Trilogy (USA) (Rev B);Mortal Kombat Trilogy (USA) (Rev B);Nintendo 64;;1996;Midway;Fighter;;;;;0;;;;;
Ms. Pac-Man - Maze Madness (USA);Ms. Pac-Man - Maze Madness (USA);Nintendo 64;;2000;Namco;Action;;;;;0;;;;;
Mystical Ninja Starring Goemon (USA);Mystical Ninja Starring Goemon (USA);Nintendo 64;;1998;Konami;Action;;;;;0;;;;;
NASCAR 2000 (USA);NASCAR 2000 (USA);Nintendo 64;;1999;EA Sports;Driving;;;;;0;;;;;
NASCAR 99 (USA);NASCAR 99 (USA);Nintendo 64;;1998;EA Sports;Driving;;;;;0;;;;;
NBA Courtside 2 featuring Kobe Bryant (USA);NBA Courtside 2 featuring Kobe Bryant (USA);Nintendo 64;;1999;Nintendo;Basketball/Sports;;;;;0;;;;;
NBA Hangtime (USA);NBA Hangtime (USA);Nintendo 64;;1997;Midway;Basketball/Sports;;;;;0;;;;;
NBA Jam 2000 (USA);NBA Jam 2000 (USA);Nintendo 64;;1999;Acclaim;Basketball/Sports;;;;;0;;;;;
NBA Jam 99 (USA);NBA Jam 99 (USA);Nintendo 64;;1998;Acclaim;Basketball/Sports;;;;;0;;;;;
NBA Live 2000 (USA) (En,Fr,De,Es);NBA Live 2000 (USA) (En,Fr,De,Es);Nintendo 64;;2000;Konami;Basketball/Sports;;;;;0;;;;;
NBA Live 99 (USA) (En,Fr,De,Es,It);NBA Live 99 (USA) (En,Fr,De,Es,It);Nintendo 64;;1998;EA Sports;Basketball/Sports;;;;;0;;;;;
NBA Showtime - NBA on NBC (USA);NBA Showtime - NBA on NBC (USA);Nintendo 64;;1999;Midway;Basketball/Sports;;;;;0;;;;;
NBA in the Zone '98 (USA);NBA in the Zone '98 (USA);Nintendo 64;;1998;Konami;Basketball/Sports;;;;;0;;;;;
NBA in the Zone '99 (USA);NBA in the Zone '99 (USA);Nintendo 64;;1999;Konami;Basketball/Sports;;;;;0;;;;;
NBA in the Zone 2000 (USA);NBA in the Zone 2000 (USA);Nintendo 64;;2000;Konami;Basketball/Sports;;;;;0;;;;;
NFL Blitz (USA);NFL Blitz (USA);Nintendo 64;;1998;Midway;Football/Sports;;;;;0;;;;;
NFL Blitz - Special Edition (USA);NFL Blitz - Special Edition (USA);Nintendo 64;;2001;Midway;Football/Sports;;;;;0;;;;;
NFL Blitz 2000 (USA);NFL Blitz 2000 (USA);Nintendo 64;;1999;Midway;Football/Sports;;;;;0;;;;;
NFL Blitz 2001 (USA);NFL Blitz 2001 (USA);Nintendo 64;;2000;Midway;Football/Sports;;;;;0;;;;;
NFL Quarterback Club 2000 (USA);NFL Quarterback Club 2000 (USA);Nintendo 64;;1999;Acclaim;Football/Sports;;;;;0;;;;;
NFL Quarterback Club 2001 (USA);NFL Quarterback Club 2001 (USA);Nintendo 64;;2000;Acclaim;Football/Sports;;;;;0;;;;;
NFL Quarterback Club 98 (USA);NFL Quarterback Club 98 (USA);Nintendo 64;;1997;Acclaim;Football/Sports;;;;;0;;;;;
NFL Quarterback Club 99 (USA);NFL Quarterback Club 99 (USA);Nintendo 64;;1998;Acclaim;Football/Sports;;;;;0;;;;;
NHL 99 (USA);NHL 99 (USA);Nintendo 64;;1998;EA Sports;Hockey/Sports;;;;;0;;;;;
NHL Blades of Steel '99 (USA);NHL Blades of Steel '99 (USA);Nintendo 64;;1999;Konami;Hockey/Sports;;;;;0;;;;;
NHL Breakaway 98 (USA);NHL Breakaway 98 (USA);Nintendo 64;;1998;Acclaim;Hockey/Sports;;;;;0;;;;;
NHL Breakaway 99 (USA);NHL Breakaway 99 (USA);Nintendo 64;;1998;Acclaim;Hockey/Sports;;;;;0;;;;;
Nagano Winter Olympics '98 (USA);Nagano Winter Olympics '98 (USA);Nintendo 64;;1998;Konami;Olympic/Sports;;;;;0;;;;;
Namco Museum 64 (USA);Namco Museum 64 (USA);Nintendo 64;;1999;Namco;Miscellaneous;;;;;0;;;;;
New Tetris, The (USA);New Tetris, The (USA);Nintendo 64;;1999;Nintendo;Puzzle;;;;;0;;;;;
Nightmare Creatures (USA);Nightmare Creatures (USA);Nintendo 64;;1998;Activision;Adventure;;;;;0;;;;;
Nuclear Strike 64 (USA);Nuclear Strike 64 (USA);Nintendo 64;;1999;THQ;Action;;;;;0;;;;;
Off Road Challenge (USA);Off Road Challenge (USA);Nintendo 64;;1998;Midway;Driving;;;;;0;;;;;
Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev A);Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev A);Nintendo 64;;2000;Atlus Co.;Strategy;;;;;0;;;;;
Olympic Hockey 98 (USA);Olympic Hockey 98 (USA);Nintendo 64;;1998;Midway;Hockey/Sports;;;;;0;;;;;
PGA European Tour (USA);PGA European Tour (USA);Nintendo 64;;2000;Infogrames;Golf/Sports;;;;;0;;;;;
Paper Mario (USA);Paper Mario (USA);Nintendo 64;;2001;Nintendo;Role-Playing;;;;;0;;;;;
Paperboy (USA);Paperboy (USA);Nintendo 64;;1999;Midway;Action;;;;;0;;;;;
Penny Racers (USA);Penny Racers (USA);Nintendo 64;;1999;THQ;Driving;;;;;0;;;;;
Perfect Dark (USA) (Rev A);Perfect Dark (USA) (Rev A);Nintendo 64;;2000;Nintendo;Shooter;;;;;0;;;;;
Pilotwings 64 (USA);Pilotwings 64 (USA);Nintendo 64;;1996;Nintendo;Simulation;;;;;0;;;;;
Pokemon Puzzle League (USA);Pokemon Puzzle League (USA);Nintendo 64;;2000;Nintendo;Puzzle;;;;;0;;;;;
Pokemon Snap (USA);Pokemon Snap (USA);Nintendo 64;;1999;Nintendo;Action;;;;;0;;;;;
Pokemon Stadium (USA) (Rev A);Pokemon Stadium (USA) (Rev A);Nintendo 64;;2000;Nintendo;Strategy;;;;;0;;;;;
Pokemon Stadium 2 (USA);Pokemon Stadium 2 (USA);Nintendo 64;;2001;Nintendo;Strategy;;;;;0;;;;;
Polaris SnoCross (USA);Polaris SnoCross (USA);Nintendo 64;;2000;Vatical Entertainment;Water;;;;;0;;;;;
Power Rangers - Lightspeed Rescue (USA);Power Rangers - Lightspeed Rescue (USA);Nintendo 64;;2000;THQ;Action;;;;;0;;;;;
Powerpuff Girls, The - Chemical X-Traction (USA);Powerpuff Girls, The - Chemical X-Traction (USA);Nintendo 64;;2001;Bam Entertainment;Action;;;;;0;;;;;
Premier Manager 64 (Europe);Premier Manager 64 (Europe);Nintendo 64;;1999;Gremlin Interactive;Soccer/Sports;;;;;0;;;;;
Quake 64 (USA);Quake 64 (USA);Nintendo 64;;1998;Midway;Shooter;;;;;0;;;;;
Quake II (USA);Quake II (USA);Nintendo 64;;1999;Activision;Shooter;;;;;0;;;;;
Quest 64 (USA);Quest 64 (USA);Nintendo 64;;1998;THQ;Role-Playing;;;;;0;;;;;
RR64 - Ridge Racer 64 (USA);RR64 - Ridge Racer 64 (USA);Nintendo 64;;2000;Nintendo;Driving;;;;;0;;;;;
Rakuga Kids (Europe);Rakuga Kids (Europe);Nintendo 64;;1998;Konami;Fighter;;;;;0;;;;;
Rally Challenge 2000 (USA);Rally Challenge 2000 (USA);Nintendo 64;;2000;SouthPeak Games;Driving;;;;;0;;;;;
Rampage - World Tour (USA);Rampage - World Tour (USA);Nintendo 64;;1998;Midway;Action;;;;;0;;;;;
Rampage 2 - Universal Tour (USA);Rampage 2 - Universal Tour (USA);Nintendo 64;;1999;Midway;Action;;;;;0;;;;;
Rat Attack! (USA) (En,Fr,De,Es,It,Nl);Rat Attack! (USA) (En,Fr,De,Es,It,Nl);Nintendo 64;;2000;Mindscape Inc.;Puzzle;;;;;0;;;;;
Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It);Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It);Nintendo 64;;1999;Ubisoft;Platform;;;;;0;;;;;
Razor Freestyle Scooter (USA);Razor Freestyle Scooter (USA);Nintendo 64;;2001;Crave;Sports;;;;;0;;;;;
Re-Volt (USA);Re-Volt (USA);Nintendo 64;;1999;Acclaim;Driving;;;;;0;;;;;
Ready 2 Rumble Boxing (USA);Ready 2 Rumble Boxing (USA);Nintendo 64;;1999;Midway;Boxing/Sports;;;;;0;;;;;
Ready 2 Rumble Boxing - Round 2 (USA);Ready 2 Rumble Boxing - Round 2 (USA);Nintendo 64;;2000;Midway;Boxing/Sports;;;;;0;;;;;
Resident Evil 2 (USA) (Rev A);Resident Evil 2 (USA) (Rev A);Nintendo 64;;2000;Capcom;Adventure;;;;;0;;;;;
Road Rash 64 (USA);Road Rash 64 (USA);Nintendo 64;;1999;THQ;Motorcycle;;;;;0;;;;;
Roadsters Trophy (USA) (En,Fr,Es);Roadsters Trophy (USA) (En,Fr,Es);Nintendo 64;;1999;Titus Software;Driving;;;;;0;;;;;
Robotron 64 (USA);Robotron 64 (USA);Nintendo 64;;1998;Crave;Action;;;;;0;;;;;
Rocket - Robot on Wheels (USA);Rocket - Robot on Wheels (USA);Nintendo 64;;1999;Ubisoft;Platform;;;;;0;;;;;
Rugrats - Scavenger Hunt (USA);Rugrats - Scavenger Hunt (USA);Nintendo 64;;1999;THQ;Board Games;;;;;0;;;;;
Rugrats in Paris - The Movie (USA);Rugrats in Paris - The Movie (USA);Nintendo 64;;2000;THQ;Platform;;;;;0;;;;;
Rush 2 - Extreme Racing USA (USA);Rush 2 - Extreme Racing USA (USA);Nintendo 64;;1998;Midway;Driving;;;;;0;;;;;
S.C.A.R.S. (USA);S.C.A.R.S. (USA);Nintendo 64;;1998;Ubisoft;Driving;;;;;0;;;;;
San Francisco Rush - Extreme Racing (USA) (En,Fr,De);San Francisco Rush - Extreme Racing (USA) (En,Fr,De);Nintendo 64;;1997;Midway;Driving;;;;;0;;;;;
San Francisco Rush 2049 (USA);San Francisco Rush 2049 (USA);Nintendo 64;;2000;Midway;Driving;;;;;0;;;;;
