#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Elite Soccer (USA);Elite Soccer (USA);Super Nintendo Entertainment System;;1994;GameTek;Sports/Soccer;;;;;0;;;;;
Emmitt Smith Football (USA);Emmitt Smith Football (USA);Super Nintendo Entertainment System;;1995;JVC Digital Studios;Sports/Football;;;;;0;;;;;
Equinox (USA);Equinox (USA);Super Nintendo Entertainment System;;1993;Epic Sony Record;Adventure;;;;;0;;;;;
Exertainment Mountain Bike Rally & Speed Racer (USA);Exertainment Mountain Bike Rally & Speed Racer (USA);Super Nintendo Entertainment System;;1994;Life Fitness;Driving;;;;;0;;;;;
Exertainment Mountain Bike Rally (USA);Exertainment Mountain Bike Rally (USA);Super Nintendo Entertainment System;;1994;Life Fitness;Driving;;;;;0;;;;;
Extra Innings (USA);Extra Innings (USA);Super Nintendo Entertainment System;;1992;Sony Imagesoft;Sports/Baseball;;;;;0;;;;;
Eye of the Beholder (USA);Eye of the Beholder (USA);Super Nintendo Entertainment System;;1994;Capcom;Role-Playing;;;;;0;;;;;
F-Zero (USA);F-Zero (USA);Super Nintendo Entertainment System;;1991;Nintendo;Driving;;;;;0;;;;;
F1 Pole Position (USA);F1 Pole Position (USA);Super Nintendo Entertainment System;;1993;Ubisoft;Driving;;;;;0;;;;;
F1 Pole Position 2 (Europe);F1 Pole Position 2 (Europe);Super Nintendo Entertainment System;;1993;Human Entertainment;Driving;;;;;0;;;;;
F1 ROC - Race of Champions (USA);F1 ROC - Race of Champions (USA);Super Nintendo Entertainment System;;1992;Seta Corporation;Driving;;;;;0;;;;;
F1 ROC II - Race of Champions (USA);F1 ROC II - Race of Champions (USA);Super Nintendo Entertainment System;;1994;Seta Corporation;Driving;;;;;0;;;;;
F1 World Championship Edition (Europe);F1 World Championship Edition (Europe);Super Nintendo Entertainment System;;1995;Acclaim;Driving;;;;;0;;;;;
