#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Mickey's Ultimate Challenge (USA, Europe);Mickey's Ultimate Challenge (USA, Europe);Sega Game Gear;;1994;Hi Tech Expressions;Action;;;;;0;;;;;
Micro Machines (Europe);Micro Machines (Europe);Sega Game Gear;;1993;Codemasters;Driving;;;;;0;;;;;
Micro Machines 2 - Turbo Tournament (Europe);Micro Machines 2 - Turbo Tournament (Europe);Sega Game Gear;;1995;Codemasters;Driving;;;;;0;;;;;
Mighty Morphin Power Rangers (USA, Europe);Mighty Morphin Power Rangers (USA, Europe);Sega Game Gear;;1994;Sega;Beat-'Em-Up;;;;;0;;;;;
Mighty Morphin Power Rangers - The Movie (USA, Europe);Mighty Morphin Power Rangers - The Movie (USA, Europe);Sega Game Gear;;1994;Sega;Fighter;;;;;0;;;;;
Monster Truck Wars (USA, Europe);Monster Truck Wars (USA, Europe);Sega Game Gear;;1995;Acclaim;Action;;;;;0;;;;;
Mortal Kombat (USA, Europe);Mortal Kombat (USA, Europe);Sega Game Gear;;1993;Arena;Fighter;;;;;0;;;;;
Mortal Kombat 3 (Europe);Mortal Kombat 3 (Europe);Sega Game Gear;;1996;Acclaim;Fighter;;;;;0;;;;;
Mortal Kombat II (World);Mortal Kombat II (World);Sega Game Gear;;1994;Acclaim;Fighter;;;;;0;;;;;
Ms. Pac-Man (USA);Ms. Pac-Man (USA);Sega Game Gear;;1995;Majesco Games;Action;;;;;0;;;;;
NBA Action (USA);NBA Action (USA);Sega Game Gear;;1994;Sega;Sports/Basketball;;;;;0;;;;;
NBA Jam (USA);NBA Jam (USA);Sega Game Gear;;1993;Arena;Sports/Basketball;;;;;0;;;;;
NBA Jam Tournament Edition (USA, Europe);NBA Jam Tournament Edition (USA, Europe);Sega Game Gear;;1995;Acclaim;Sports/Basketball;;;;;0;;;;;
NFL '95 (USA);NFL '95 (USA);Sega Game Gear;;1994;Sega;Sports/Football;;;;;0;;;;;
NFL Quarterback Club '96 (USA, Europe);NFL Quarterback Club '96 (USA, Europe);Sega Game Gear;;1995;Acclaim;Sports/Football;;;;;0;;;;;
NFL Quarterback Club (World);NFL Quarterback Club (World);Sega Game Gear;;1994;Acclaim;Sports/Football;;;;;0;;;;;
NHL All-Star Hockey (USA);NHL All-Star Hockey (USA);Sega Game Gear;;1995;Sega;Sports/Hockey;;;;;0;;;;;
NHL Hockey (USA, Europe);NHL Hockey (USA, Europe);Sega Game Gear;;1994;EA Sports;Sports/Hockey;;;;;0;;;;;
Ninja Gaiden (USA, Europe);Ninja Gaiden (USA, Europe);Sega Game Gear;;1991;Sega;Platform;;;;;0;;;;;
Olympic Gold (USA);Olympic Gold (USA);Sega Game Gear;;1992;U.S. Gold;Sports/Olympic;;;;;0;;;;;
Ottifants, The (Europe);Ottifants, The (Europe);Sega Game Gear;;1993;Sega;Platform;;;;;0;;;;;
OutRun (USA, Europe);OutRun (USA, Europe);Sega Game Gear;;1991;Sega;Driving;;;;;0;;;;;
