#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Mary-Kate and Ashley - Crush Course (USA);Mary-Kate and Ashley - Crush Course (USA);Sony PlayStation;;2001;Acclaim;Adventure;;;;;0;;;;;
Mary-Kate and Ashley - Magical Mystery Mall (USA);Mary-Kate and Ashley - Magical Mystery Mall (USA);Sony PlayStation;;2000;Acclaim;Adventure;;;;;0;;;;;
Mary-Kate and Ashley - Winners Circle (USA);Mary-Kate and Ashley - Winners Circle (USA);Sony PlayStation;;2001;Acclaim;Action;;;;;0;;;;;
Mass Destruction (USA);Mass Destruction (USA);Sony PlayStation;;1997;ASC Games;Action;;;;;0;;;;;
Master of Monsters - Disciples of Gaia (USA);Master of Monsters - Disciples of Gaia (USA);Sony PlayStation;;1998;ASCII Entertainment;Strategy;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Sony PlayStation;;2001;Activision;Sports/Biking;;;;;0;;;;;
Maximum Force (USA);Maximum Force (USA);Sony PlayStation;;1997;Midway;Gun;;;;;0;;;;;
MechWarrior 2 - 31st Century Combat (USA);MechWarrior 2 - 31st Century Combat (USA);Sony PlayStation;;1997;Activision;Shooter;;;;;0;;;;;
Medal of Honor (USA);Medal of Honor (USA);Sony PlayStation;;1999;Electronic Arts;Shooter;;;;;0;;;;;
Medal of Honor - Underground (USA);Medal of Honor - Underground (USA);Sony PlayStation;;2000;Electronic Arts;Shooter;;;;;0;;;;;
MediEvil (USA);MediEvil (USA);Sony PlayStation;;1998;SCEA;Adventure;;;;;0;;;;;
MediEvil II (USA);MediEvil II (USA);Sony PlayStation;;2000;SCEA;Adventure;;;;;0;;;;;
Mega Man 8 (USA);Mega Man 8 (USA);Sony PlayStation;;1997;Capcom;Platform;;;;;0;;;;;
Mega Man Legends (USA);Mega Man Legends (USA);Sony PlayStation;;1998;Capcom;Adventure;;;;;0;;;;;
Mega Man Legends 2 (USA);Mega Man Legends 2 (USA);Sony PlayStation;;2000;Capcom;Adventure;;;;;0;;;;;
Mega Man X3 (Europe);Mega Man X3 (Europe);Sony PlayStation;;1997;Capcom;Platform;;;;;0;;;;;
Mega Man X4 (USA);Mega Man X4 (USA);Sony PlayStation;;1997;Capcom;Platform;;;;;0;;;;;
Mega Man X5 (USA);Mega Man X5 (USA);Sony PlayStation;;2001;Capcom;Platform;;;;;0;;;;;
Mega Man X6 (USA);Mega Man X6 (USA);Sony PlayStation;;2001;Capcom;Platform;;;;;0;;;;;
Megaman - Battle & Chase (Europe);Megaman - Battle & Chase (Europe);Sony PlayStation;;1998;Capcom;Driving;;;;;0;;;;;
Men in Black - The Game (Europe);Men in Black - The Game (Europe);Sony PlayStation;;1998;Gremlin Interactive;Action;;;;;0;;;;;
Men in Black - The Series - Crashdown (USA);Men in Black - The Series - Crashdown (USA);Sony PlayStation;;2001;Infogrames;Action;;;;;0;;;;;
Metal Gear Solid (USA) (Disc 1);Metal Gear Solid (USA) (Disc 1);Sony PlayStation;;1998;Konami;Adventure;;;;;0;;;;;
Metal Gear Solid (USA) (Disc 2);Metal Gear Solid (USA) (Disc 2);Sony PlayStation;;1998;Konami;Adventure;;;;;0;;;;;
Metal Gear Solid - VR Missions (USA);Metal Gear Solid - VR Missions (USA);Sony PlayStation;;1999;Konami;Adventure;;;;;0;;;;;
Metal Slug X (USA);Metal Slug X (USA);Sony PlayStation;;2001;Agetec;Action;;;;;0;;;;;
Michael Owen's World League Soccer 99 (Europe);Michael Owen's World League Soccer 99 (Europe);Sony PlayStation;;1998;Eidos;Sports/Soccer;;;;;0;;;;;
Michael Schumacher's Racing World Kart 2002 (Europe);Michael Schumacher's Racing World Kart 2002 (Europe);Sony PlayStation;;2002;JoWooD Entertainment AG;Driving;;;;;0;;;;;
Michelin Rally Masters - Race of Champions (USA);Michelin Rally Masters - Race of Champions (USA);Sony PlayStation;;2000;Infogrames;Driving;;;;;0;;;;;
Mickey's Wild Adventure (Europe);Mickey's Wild Adventure (Europe);Sony PlayStation;;1996;SCEE;Platform;;;;;0;;;;;
Micro Machines V3 (USA);Micro Machines V3 (USA);Sony PlayStation;;1997;Midway;Driving;;;;;0;;;;;
Midnight Run - Road Fighter 2 (Europe);Midnight Run - Road Fighter 2 (Europe);Sony PlayStation;;1998;Konami;Driving;;;;;0;;;;;
Mighty Hits Special (Europe);Mighty Hits Special (Europe);Sony PlayStation;;1999;Altron;Gun;;;;;0;;;;;
Mike Tyson Boxing (USA);Mike Tyson Boxing (USA);Sony PlayStation;;2000;Codemasters;Sports/Boxing;;;;;0;;;;;
Mille Miglia (Europe);Mille Miglia (Europe);Sony PlayStation;;2000;Atari;Driving;;;;;0;;;;;
Miracle Space Race (USA);Miracle Space Race (USA);Sony PlayStation;;2003;Mud Duck Productions;Driving;;;;;0;;;;;
Misadventures of Tron Bonne, The (USA);Misadventures of Tron Bonne, The (USA);Sony PlayStation;;2000;Capcom;Action;;;;;0;;;;;
Miss Spider's Tea Party (USA);Miss Spider's Tea Party (USA);Sony PlayStation;;2000;Simon & Schuster;Action;;;;;0;;;;;
Missile Command (USA);Missile Command (USA);Sony PlayStation;;1999;Atari;Shooter;;;;;0;;;;;
Mission - Impossible (USA);Mission - Impossible (USA);Sony PlayStation;;1999;Infogrames;Action;;;;;0;;;;;
Mission, The (Europe);Mission, The (Europe);Sony PlayStation;;2000;Microids;Action;;;;;0;;;;;
Mobil 1 Rally Championship (USA);Mobil 1 Rally Championship (USA);Sony PlayStation;;2000;Electronic Arts;Driving;;;;;0;;;;;
Mobile Armor (USA);Mobile Armor (USA);Sony PlayStation;;2002;Agetec;Shooter;;;;;0;;;;;
Mobile Light Force (USA);Mobile Light Force (USA);Sony PlayStation;;2003;XS Games;Shooter;;;;;0;;;;;
Monaco Grand Prix (USA);Monaco Grand Prix (USA);Sony PlayStation;;1999;Ubisoft;Driving;;;;;0;;;;;
Monkey Hero (USA);Monkey Hero (USA);Sony PlayStation;;1999;Take-Two Interactive;Adventure;;;;;0;;;;;
Monkey Magic (USA);Monkey Magic (USA);Sony PlayStation;;1999;SunSoft;Adventure;;;;;0;;;;;
Monopoly (USA);Monopoly (USA);Sony PlayStation;;1997;Hasbro Interactive;Board Games;;;;;0;;;;;
Monster Bass (USA);Monster Bass (USA);Sony PlayStation;;2002;XS Games;Sports/Fishing;;;;;0;;;;;
Monster Racer (Europe);Monster Racer (Europe);Sony PlayStation;;2001;Microids;Driving;;;;;0;;;;;
Monster Rancher (USA);Monster Rancher (USA);Sony PlayStation;;1997;Tecmo;Strategy;;;;;0;;;;;
Monster Rancher 2 (USA);Monster Rancher 2 (USA);Sony PlayStation;;1999;Tecmo;Strategy;;;;;0;;;;;
Monster Rancher Battle Card - Episode II (USA);Monster Rancher Battle Card - Episode II (USA);Sony PlayStation;;2000;Tecmo;Card Battle;;;;;0;;;;;
Monster Rancher Hop-A-Bout (USA);Monster Rancher Hop-A-Bout (USA);Sony PlayStation;;2000;Tecmo;Platform;;;;;0;;;;;
MonsterSeed (USA);MonsterSeed (USA);Sony PlayStation;;1999;SunSoft;Strategy;;;;;0;;;;;
Monsters, Inc. - Scream Team (USA);Monsters, Inc. - Scream Team (USA);Sony PlayStation;;2001;SCEA;Action;;;;;0;;;;;
Monte Carlo Games Compendium (Europe) (Disc 1);Monte Carlo Games Compendium (Europe) (Disc 1);Sony PlayStation;;2002;Midas Interactive Entertainment;Casino;;;;;0;;;;;
Monte Carlo Games Compendium (Europe) (Disc 2);Monte Carlo Games Compendium (Europe) (Disc 2);Sony PlayStation;;2002;Midas Interactive Entertainment;Casino;;;;;0;;;;;
Moorhen 3 - Chicken Chase (Europe);Moorhen 3 - Chicken Chase (Europe);Sony PlayStation;;2002;Ubisoft;Gun;;;;;0;;;;;
Moorhuhn 2 - Die Jagd geht weiter (Germany);Moorhuhn 2 - Die Jagd geht weiter (Germany);Sony PlayStation;;2000;Phenomedia;Shooter;;;;;0;;;;;
Moorhuhn Kart (Germany);Moorhuhn Kart (Germany);Sony PlayStation;;2003;Phenomedia;Driving;;;;;0;;;;;
Moorhuhn X (Germany);Moorhuhn X (Germany);Sony PlayStation;;2005;Phenomedia;Shooter;;;;;0;;;;;
Mort the Chicken (USA);Mort the Chicken (USA);Sony PlayStation;;2000;Crave Entertainment;Action;;;;;0;;;;;
Mortal Kombat - Special Forces (USA);Mortal Kombat - Special Forces (USA);Sony PlayStation;;2000;Midway;Beat-'Em-Up;;;;;0;;;;;
Mortal Kombat 3 (USA);Mortal Kombat 3 (USA);Sony PlayStation;;1995;SCEA;Fighter;;;;;0;;;;;
Mortal Kombat 4 (USA);Mortal Kombat 4 (USA);Sony PlayStation;;1997;Midway;Fighter;;;;;0;;;;;
Mortal Kombat Mythologies - Sub-Zero (USA);Mortal Kombat Mythologies - Sub-Zero (USA);Sony PlayStation;;1997;Midway;Beat-'Em-Up;;;;;0;;;;;
Mortal Kombat Trilogy (USA);Mortal Kombat Trilogy (USA);Sony PlayStation;;1996;Midway;Fighter;;;;;0;;;;;
Moses - Prince of Egypt (Europe);Moses - Prince of Egypt (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Action;;;;;0;;;;;
Moto Racer (USA);Moto Racer (USA);Sony PlayStation;;1997;Electronic Arts;Motorcycle;;;;;0;;;;;
Moto Racer 2 (USA);Moto Racer 2 (USA);Sony PlayStation;;1998;Electronic Arts;Motorcycle;;;;;0;;;;;
Moto Racer World Tour (USA);Moto Racer World Tour (USA);Sony PlayStation;;2000;Infogrames;Motorcycle;;;;;0;;;;;
Motocross Mania (USA);Motocross Mania (USA);Sony PlayStation;;2003;Take-Two Interactive;Motorcycle;;;;;0;;;;;
Motocross Mania 2 (USA);Motocross Mania 2 (USA);Sony PlayStation;;2003;Gotham Games;Motorcycle;;;;;0;;;;;
Motor Mash (Europe);Motor Mash (Europe);Sony PlayStation;;1997;Ocean;Driving;;;;;0;;;;;
Motor Toon Grand Prix (USA);Motor Toon Grand Prix (USA);Sony PlayStation;;1996;SCEA;Driving;;;;;0;;;;;
Motorhead (USA);Motorhead (USA);Sony PlayStation;;1998;Fox Interactive;Driving;;;;;0;;;;;
Mr. Driller (USA);Mr. Driller (USA);Sony PlayStation;;2000;Namco;Puzzle;;;;;0;;;;;
Ms. Pac-Man - Maze Madness (USA);Ms. Pac-Man - Maze Madness (USA);Sony PlayStation;;2000;Namco;Action;;;;;0;;;;;
Mummy, The (USA);Mummy, The (USA);Sony PlayStation;;2000;Konami;Adventure;;;;;0;;;;;
Muppet Monster Adventure (USA);Muppet Monster Adventure (USA);Sony PlayStation;;2000;Midway;Platform;;;;;0;;;;;
Muppet RaceMania (USA);Muppet RaceMania (USA);Sony PlayStation;;2000;Midway;Driving;;;;;0;;;;;
Music - Music Creation for the PlayStation (Europe);Music - Music Creation for the PlayStation (Europe);Sony PlayStation;;1998;Codemasters;Rhythm;;;;;0;;;;;
My Disney Kitchen (USA);My Disney Kitchen (USA);Sony PlayStation;;2002;Bam Entertainment;Miscellaneous;;;;;0;;;;;
Myst (USA);Myst (USA);Sony PlayStation;;1996;Psygnosis;Adventure;;;;;0;;;;;
N-Gen Racing (USA);N-Gen Racing (USA);Sony PlayStation;;2000;Infogrames;Flying;;;;;0;;;;;
N2O - Nitrous Oxide (USA);N2O - Nitrous Oxide (USA);Sony PlayStation;;1998;Fox Interactive;Shooter;;;;;0;;;;;
NASCAR 2000 (USA);NASCAR 2000 (USA);Sony PlayStation;;1999;EA Sports;Driving;;;;;0;;;;;
NASCAR 2001 (USA);NASCAR 2001 (USA);Sony PlayStation;;2000;EA Sports;Driving;;;;;0;;;;;
NASCAR 98 (USA);NASCAR 98 (USA);Sony PlayStation;;1997;EA Sports;Driving;;;;;0;;;;;
NASCAR 98 - Collector's Edition (USA);NASCAR 98 - Collector's Edition (USA);Sony PlayStation;;1998;EA Sports;Driving;;;;;0;;;;;
NASCAR 99 (USA);NASCAR 99 (USA);Sony PlayStation;;1998;EA Sports;Driving;;;;;0;;;;;
NASCAR 99 Legacy (USA);NASCAR 99 Legacy (USA);Sony PlayStation;;1999;EA Sports;Driving;;;;;0;;;;;
NASCAR Heat (USA);NASCAR Heat (USA);Sony PlayStation;;2000;Hasbro Interactive;Driving;;;;;0;;;;;
NASCAR Racing (USA);NASCAR Racing (USA);Sony PlayStation;;1998;Sierra On-Line;Driving;;;;;0;;;;;
NASCAR Rumble (USA);NASCAR Rumble (USA);Sony PlayStation;;2000;EA Sports;Driving;;;;;0;;;;;
NASCAR Thunder 2002 (USA);NASCAR Thunder 2002 (USA);Sony PlayStation;;2001;EA Sports;Driving;;;;;0;;;;;
NASCAR Thunder 2003 (USA);NASCAR Thunder 2003 (USA);Sony PlayStation;;2002;EA Sports;Driving;;;;;0;;;;;
NASCAR Thunder 2004 (USA);NASCAR Thunder 2004 (USA);Sony PlayStation;;2003;EA Sports;Driving;;;;;0;;;;;
NBA Basketball 2000 (USA);NBA Basketball 2000 (USA);Sony PlayStation;;1999;Fox Interactive;Sports/Basketball;;;;;0;;;;;
NBA Fastbreak '98 (USA);NBA Fastbreak '98 (USA);Sony PlayStation;;1997;Midway;Sports/Basketball;;;;;0;;;;;
NBA Hangtime (USA);NBA Hangtime (USA);Sony PlayStation;;1997;Midway;Sports/Basketball;;;;;0;;;;;
NBA Hoopz (USA);NBA Hoopz (USA);Sony PlayStation;;2001;Midway;Sports/Basketball;;;;;0;;;;;
NBA Jam - Tournament Edition (USA);NBA Jam - Tournament Edition (USA);Sony PlayStation;;1995;Acclaim;Sports/Basketball;;;;;0;;;;;
NBA Jam Extreme (USA);NBA Jam Extreme (USA);Sony PlayStation;;1996;Acclaim;Sports/Basketball;;;;;0;;;;;
NBA Live 2000 (USA);NBA Live 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 2001 (USA);NBA Live 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 2002 (USA);NBA Live 2002 (USA);Sony PlayStation;;2002;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 2003 (USA);NBA Live 2003 (USA);Sony PlayStation;;2002;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 96 (USA);NBA Live 96 (USA);Sony PlayStation;;1996;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 97 (USA);NBA Live 97 (USA);Sony PlayStation;;1996;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 98 (USA);NBA Live 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Live 99 (USA);NBA Live 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Basketball;;;;;0;;;;;
NBA Shoot Out '97 (USA);NBA Shoot Out '97 (USA);Sony PlayStation;;1997;SCEA;Sports/Basketball;;;;;0;;;;;
NBA Shoot Out (USA);NBA Shoot Out (USA);Sony PlayStation;;1996;SCEA;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 2000 (USA);NBA ShootOut 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 2001 (USA);NBA ShootOut 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 2002 (USA);NBA ShootOut 2002 (USA);Sony PlayStation;;2001;989 Sports;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 2003 (USA);NBA ShootOut 2003 (USA);Sony PlayStation;;2002;989 Sports;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 2004 (USA);NBA ShootOut 2004 (USA);Sony PlayStation;;2003;SCEA;Sports/Basketball;;;;;0;;;;;
NBA ShootOut 98 (USA);NBA ShootOut 98 (USA);Sony PlayStation;;1998;SCEA;Sports/Basketball;;;;;0;;;;;
NBA Showtime - NBA on NBC (USA);NBA Showtime - NBA on NBC (USA);Sony PlayStation;;1999;Midway;Sports/Basketball;;;;;0;;;;;
NBA in the Zone '98 (USA);NBA in the Zone '98 (USA);Sony PlayStation;;1998;Konami;Sports/Basketball;;;;;0;;;;;
NBA in the Zone '99 (USA);NBA in the Zone '99 (USA);Sony PlayStation;;1999;Konami;Sports/Basketball;;;;;0;;;;;
NBA in the Zone (USA);NBA in the Zone (USA);Sony PlayStation;;1995;Konami;Sports/Basketball;;;;;0;;;;;
NBA in the Zone 2 (USA);NBA in the Zone 2 (USA);Sony PlayStation;;1996;Konami;Sports/Basketball;;;;;0;;;;;
NBA in the Zone 2000 (USA);NBA in the Zone 2000 (USA);Sony PlayStation;;2000;Konami;Sports/Basketball;;;;;0;;;;;
NCAA Basketball Final Four 97 (USA);NCAA Basketball Final Four 97 (USA);Sony PlayStation;;1997;Mindscape;Sports/Basketball;;;;;0;;;;;
NCAA Final Four 2000 (USA);NCAA Final Four 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Basketball;;;;;0;;;;;
NCAA Final Four 2001 (USA);NCAA Final Four 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Basketball;;;;;0;;;;;
NCAA Final Four 99 (USA);NCAA Final Four 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Basketball;;;;;0;;;;;
NCAA Football 2000 (USA);NCAA Football 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Football;;;;;0;;;;;
NCAA Football 2001 (USA);NCAA Football 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Football;;;;;0;;;;;
NCAA Football 98 (USA);NCAA Football 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Football;;;;;0;;;;;
NCAA Football 99 (USA);NCAA Football 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Football;;;;;0;;;;;
NCAA Football GameBreaker (USA);NCAA Football GameBreaker (USA);Sony PlayStation;;1996;SCEA;Sports/Football;;;;;0;;;;;
NCAA GameBreaker 2000 (USA);NCAA GameBreaker 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;;;;;0;;;;;
NCAA GameBreaker 2001 (USA);NCAA GameBreaker 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Football;;;;;0;;;;;
NCAA GameBreaker 98 (USA);NCAA GameBreaker 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Football;;;;;0;;;;;
NCAA GameBreaker 99 (USA);NCAA GameBreaker 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;;;;;0;;;;;
NCAA March Madness 2000 (USA);NCAA March Madness 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Basketball;;;;;0;;;;;
NCAA March Madness 2001 (USA);NCAA March Madness 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Basketball;;;;;0;;;;;
NCAA March Madness 99 (USA);NCAA March Madness 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Basketball;;;;;0;;;;;
NFL Blitz (USA);NFL Blitz (USA);Sony PlayStation;;1998;Midway;Sports/Football;;;;;0;;;;;
NFL Blitz 2000 (USA);NFL Blitz 2000 (USA);Sony PlayStation;;1999;Midway;Sports/Football;;;;;0;;;;;
NFL Blitz 2001 (USA);NFL Blitz 2001 (USA);Sony PlayStation;;2000;Midway;Sports/Football;;;;;0;;;;;
NFL Full Contact (USA);NFL Full Contact (USA);Sony PlayStation;;1996;Konami;Sports/Football;;;;;0;;;;;
NFL GameDay (USA);NFL GameDay (USA);Sony PlayStation;;1995;SCEA;Sports/Football;;;;;0;;;;;
NFL GameDay 2000 (USA);NFL GameDay 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 2001 (USA);NFL GameDay 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 2002 (USA);NFL GameDay 2002 (USA);Sony PlayStation;;2001;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 2003 (USA);NFL GameDay 2003 (USA);Sony PlayStation;;2002;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 2004 (USA);NFL GameDay 2004 (USA);Sony PlayStation;;2003;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 2005 (USA);NFL GameDay 2005 (USA);Sony PlayStation;;2004;989 Sports;Sports/Football;;;;;0;;;;;
NFL GameDay 97 (USA);NFL GameDay 97 (USA);Sony PlayStation;;1996;SCEA;Sports/Football;;;;;0;;;;;
NFL GameDay 98 (USA);NFL GameDay 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Football;;;;;0;;;;;
NFL GameDay 99 (USA);NFL GameDay 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;;;;;0;;;;;
NFL Quarterback Club 97 (USA);NFL Quarterback Club 97 (USA);Sony PlayStation;;1996;Acclaim;Sports/Football;;;;;0;;;;;
NFL Xtreme (USA);NFL Xtreme (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;;;;;0;;;;;
NFL Xtreme 2 (USA);NFL Xtreme 2 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;;;;;0;;;;;
NHL 2000 (USA);NHL 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Hockey;;;;;0;;;;;
NHL 2001 (USA);NHL 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Hockey;;;;;0;;;;;
NHL 97 (USA);NHL 97 (USA);Sony PlayStation;;1996;EA Sports;Sports/Hockey;;;;;0;;;;;
NHL 98 (USA);NHL 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Hockey;;;;;0;;;;;
NHL 99 (USA);NHL 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Hockey;;;;;0;;;;;
NHL Blades of Steel 2000 (USA);NHL Blades of Steel 2000 (USA);Sony PlayStation;;2000;Konami;Sports/Hockey;;;;;0;;;;;
NHL Breakaway 98 (USA);NHL Breakaway 98 (USA);Sony PlayStation;;1997;Acclaim;Sports/Hockey;;;;;0;;;;;
NHL Championship 2000 (USA);NHL Championship 2000 (USA);Sony PlayStation;;1999;Fox Interactive;Sports/Hockey;;;;;0;;;;;
NHL Face Off '97 (USA);NHL Face Off '97 (USA);Sony PlayStation;;1996;SCEA;Sports/Hockey;;;;;0;;;;;
NHL Face Off (USA);NHL Face Off (USA);Sony PlayStation;;1995;SCEA;Sports/Hockey;;;;;0;;;;;
NHL FaceOff 2000 (USA);NHL FaceOff 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Hockey;;;;;0;;;;;
NHL FaceOff 2001 (USA);NHL FaceOff 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Hockey;;;;;0;;;;;
NHL FaceOff 98 (USA);NHL FaceOff 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Hockey;;;;;0;;;;;
NHL FaceOff 99 (USA);NHL FaceOff 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Hockey;;;;;0;;;;;
NHL Open Ice - 2 on 2 Challenge (USA);NHL Open Ice - 2 on 2 Challenge (USA);Sony PlayStation;;1997;Midway;Sports/Hockey;;;;;0;;;;;
NHL Powerplay '96 (USA);NHL Powerplay '96 (USA);Sony PlayStation;;1996;Virgin Interactive;Sports/Hockey;;;;;0;;;;;
NHL Powerplay '98 (USA);NHL Powerplay '98 (USA);Sony PlayStation;;1997;Virgin Interactive;Sports/Hockey;;;;;0;;;;;
NHL Rock the Rink (USA);NHL Rock the Rink (USA);Sony PlayStation;;2000;Electronic Arts;Sports/Hockey;;;;;0;;;;;
Nagano Winter Olympics '98 (USA);Nagano Winter Olympics '98 (USA);Sony PlayStation;;1998;Konami;Sports/Olympic;;;;;0;;;;;
Namco Museum Vol. 1 (USA);Namco Museum Vol. 1 (USA);Sony PlayStation;;1996;Namco;Miscellaneous;;;;;0;;;;;
Namco Museum Vol. 2 (USA);Namco Museum Vol. 2 (USA);Sony PlayStation;;1996;Namco;Miscellaneous;;;;;0;;;;;
Namco Museum Vol. 3 (USA);Namco Museum Vol. 3 (USA);Sony PlayStation;;1997;Namco;Miscellaneous;;;;;0;;;;;
Namco Museum Vol. 4 (USA);Namco Museum Vol. 4 (USA);Sony PlayStation;;1997;Namco;Miscellaneous;;;;;0;;;;;
Namco Museum Vol. 5 (USA);Namco Museum Vol. 5 (USA);Sony PlayStation;;1997;Namco;Miscellaneous;;;;;0;;;;;
Namco Soccer Prime Goal (Europe);Namco Soccer Prime Goal (Europe);Sony PlayStation;;1996;Namco;Sports/Soccer;;;;;0;;;;;
Namco Tennis Smash Court (Europe);Namco Tennis Smash Court (Europe);Sony PlayStation;;1996;SCEE;Sports/Tennis;;;;;0;;;;;
NanoTek Warrior (USA);NanoTek Warrior (USA);Sony PlayStation;;1997;Virgin Interactive;Shooter;;;;;0;;;;;
Necronomicon - The Dawning of Darkness (Europe) (Disc 1);Necronomicon - The Dawning of Darkness (Europe) (Disc 1);Sony PlayStation;;2001;Wanadoo;Adventure;;;;;0;;;;;
Necronomicon - The Dawning of Darkness (Europe) (Disc 2);Necronomicon - The Dawning of Darkness (Europe) (Disc 2);Sony PlayStation;;2001;Wanadoo;Adventure;;;;;0;;;;;
Nectaris - Military Madness (USA);Nectaris - Military Madness (USA);Sony PlayStation;;1999;Jaleco;Strategy;;;;;0;;;;;
Need for Speed - High Stakes (USA);Need for Speed - High Stakes (USA);Sony PlayStation;;1999;Electronic Arts;Driving;;;;;0;;;;;
Need for Speed - Porsche Unleashed (USA);Need for Speed - Porsche Unleashed (USA);Sony PlayStation;;2000;Electronic Arts;Driving;;;;;0;;;;;
Need for Speed - V-Rally (USA);Need for Speed - V-Rally (USA);Sony PlayStation;;1997;Electronic Arts;Driving;;;;;0;;;;;
Need for Speed - V-Rally 2 (USA);Need for Speed - V-Rally 2 (USA);Sony PlayStation;;1999;Electronic Arts;Driving;;;;;0;;;;;
Need for Speed II (USA);Need for Speed II (USA);Sony PlayStation;;1997;Electronic Arts;Driving;;;;;0;;;;;
Need for Speed III - Hot Pursuit (USA);Need for Speed III - Hot Pursuit (USA);Sony PlayStation;;1999;Electronic Arts;Driving;;;;;0;;;;;
Nekketsu Oyako (Japan) (Translated En);Nekketsu Oyako (Japan) (Translated En);Sony PlayStation;;1994;TechnoSoft;Beat-'Em-Up;;;;;0;;;;;
Newman-Haas Racing (USA);Newman-Haas Racing (USA);Sony PlayStation;;1998;Psygnosis;Driving;;;;;0;;;;;
Next Tetris, The (USA);Next Tetris, The (USA);Sony PlayStation;;1999;Atari;Puzzle;;;;;0;;;;;
Nice Cats (Europe);Nice Cats (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Action;;;;;0;;;;;
Nicktoons Racing (USA);Nicktoons Racing (USA);Sony PlayStation;;2001;Infogrames;Driving;;;;;0;;;;;
Nightmare Creatures (USA);Nightmare Creatures (USA);Sony PlayStation;;1997;Activision;Adventure;;;;;0;;;;;
Nightmare Creatures II (USA);Nightmare Creatures II (USA);Sony PlayStation;;2000;Konami;Adventure;;;;;0;;;;;
Ninja - Shadow of Darkness (USA);Ninja - Shadow of Darkness (USA);Sony PlayStation;;1997;Eidos;Action;;;;;0;;;;;
No Fear Downhill Mountain Bike Racing (USA);No Fear Downhill Mountain Bike Racing (USA);Sony PlayStation;;1999;Codemasters;Sports/Biking;;;;;0;;;;;
No One Can Stop Mr. Domino (USA);No One Can Stop Mr. Domino (USA);Sony PlayStation;;1998;Acclaim;Puzzle;;;;;0;;;;;
Noddy's Magic Adventure (Europe);Noddy's Magic Adventure (Europe);Sony PlayStation;;2000;BBC Multimedia;Action;;;;;0;;;;;
Norse by Norsewest - The Return of the Lost Vikings (USA);Norse by Norsewest - The Return of the Lost Vikings (USA);Sony PlayStation;;1997;Interplay;Action;;;;;0;;;;;
