#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Ballnana (Banana Hack);Ballnana (Banana Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Balloon Mario (Balloon Fight Hack);Balloon Mario (Balloon Fight Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Balloon Mario (Final) (SMB1 Hack);Balloon Mario (Final) (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Balloon Mario (SMB1 Hack);Balloon Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Balloon Mario Bros by U1 (SMB1 Hack);Balloon Mario Bros by U1 (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Barney Bros (SMB1 Hack);Barney Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Simulator 2013;Baseball Simulator 2013;Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars - Star Wars Edition by Randy Moss (Hack);Baseball Stars - Star Wars Edition by Randy Moss (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars 1989 by Ignarant (Hack);Baseball Stars 1989 by Ignarant (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars 1991 by GRG (Baseball Stars Hack);Baseball Stars 1991 by GRG (Baseball Stars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars 2002 (Hack);Baseball Stars 2002 (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars 2005 Pennant Race by GRG (Hack);Baseball Stars 2005 Pennant Race by GRG (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars Alternative (Baseball Stars Hack);Baseball Stars Alternative (Baseball Stars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars Dynasty League - Even Teams - Blacksox and Dreams (Baseball Stars Hack);Baseball Stars Dynasty League - Even Teams - Blacksox and Dreams (Baseball Stars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars Dynasty League - Round Robin (Baseball Stars Hack);Baseball Stars Dynasty League - Round Robin (Baseball Stars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars Dynasty League 3 (Baseball Stars Hack);Baseball Stars Dynasty League 3 (Baseball Stars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baseball Stars by Heian794 (Hack);Baseball Stars by Heian794 (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bases Loaded - Nippon Pro Baseball 2007 (Bases Loaded Hack);Bases Loaded - Nippon Pro Baseball 2007 (Bases Loaded Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bases Loaded 2004 Newer by GRG (Bases Loaded 3 Hack);Bases Loaded 2004 Newer by GRG (Bases Loaded 3 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bases Loaded 2006 by GRG (Bases Loaded Hack);Bases Loaded 2006 by GRG (Bases Loaded Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bases Loaded 2006 v.Final by GRG (Bases Loaded Hack);Bases Loaded 2006 v.Final by GRG (Bases Loaded Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bashi Bazook - Morphoid Masher;Bashi Bazook - Morphoid Masher;Nintendo NES Hacks;;;;;;;;;;;;;;
Bass Dr. W (Megaman Hack);Bass Dr. W (Megaman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Basterd Master (Blaster Master Hack);Basterd Master (Blaster Master Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman - Return of the Joker (Rom Hackers);Batman - Return of the Joker (Rom Hackers);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman - The Video Game (Beta);Batman - The Video Game (Beta);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman Easy Mode by deespence2929 (Batman Hack);Batman Easy Mode by deespence2929 (Batman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman Happy (Batman Hack);Batman Happy (Batman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman V1.1 by Macbee (Batman Hack);Batman V1.1 by Macbee (Batman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman V1.2 by Macbee (Batman Hack);Batman V1.2 by Macbee (Batman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Batman V1.2 by Macbee (fixed colors);Batman V1.2 by Macbee (fixed colors);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle Beasts by Grimlick (Donkey Kong 3 Hack);Battle Beasts by Grimlick (Donkey Kong 3 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Battle Road (J);Battle City - Battle Road (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Binary City (J);Battle City - Binary City (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Googie City (J);Battle City - Googie City (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Googie City (X);Battle City - Googie City (X);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Marble City (J);Battle City - Marble City (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - PCGC Tank (Battle City Chinese Hack);Battle City - PCGC Tank (Battle City Chinese Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Pac-Man Saw Battle City (J);Battle City - Pac-Man Saw Battle City (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Reload City (J);Battle City - Reload City (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Star Wars (X);Battle City - Star Wars (X);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Tank (Battle City Hack);Battle City - Tank (Battle City Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Tank Z (Battle City Hack);Battle City - Tank Z (Battle City Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - War In Hell (J);Battle City - War In Hell (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City - Warsaw City V4.5 (J);Battle City - Warsaw City V4.5 (J);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City 2 (Warpman Hack);Battle City 2 (Warpman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
