#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Rainbow Islands - The Story of Bubble Bobble 2 (Europe);Rainbow Islands - The Story of Bubble Bobble 2 (Europe);Sega Master System;;1993;Sega;Platform;;;;;0;;;;;
Rambo - First Blood Part II (USA);Rambo - First Blood Part II (USA);Sega Master System;;1986;Sega;Shooter;;;;;0;;;;;
Rambo III (USA, Europe);Rambo III (USA, Europe);Sega Master System;;1988;Sega;Action;;;;;0;;;;;
Rampage (USA, Europe);Rampage (USA, Europe);Sega Master System;;1988;Activision;Action;;;;;0;;;;;
Rampart (Europe);Rampart (Europe);Sega Master System;;1991;Tengen;Strategy;;;;;0;;;;;
Rastan (USA, Europe);Rastan (USA, Europe);Sega Master System;;1988;Sega;Platform;;;;;0;;;;;
Reggie Jackson Baseball (USA);Reggie Jackson Baseball (USA);Sega Master System;;1988;Sega;Sports/Baseball;;;;;0;;;;;
Renegade (Europe);Renegade (Europe);Sega Master System;;1993;Sega;Beat-'Em-Up;;;;;0;;;;;
Rescue Mission (USA, Europe);Rescue Mission (USA, Europe);Sega Master System;;1988;Sega;Action;;;;;0;;;;;
Road Rash (Europe);Road Rash (Europe);Sega Master System;;1989;U.S. Gold;Driving;;;;;0;;;;;
RoboCop 3 (Europe);RoboCop 3 (Europe);Sega Master System;;1993;Flying Edge;Platform;;;;;0;;;;;
RoboCop versus The Terminator (Europe);RoboCop versus The Terminator (Europe);Sega Master System;;1991;Virgin Interactive;Platform;;;;;0;;;;;
Rocky (World);Rocky (World);Sega Master System;;1987;Sega;Sports/Boxing;;;;;0;;;;;
Running Battle (Europe);Running Battle (Europe);Sega Master System;;1991;Sega;Beat-'Em-Up;;;;;0;;;;;
Sagaia (Europe);Sagaia (Europe);Sega Master System;;1992;Sega;Shooter;;;;;0;;;;;
Sapo Xule - O Mestre do Kung Fu (Brazil);Sapo Xule - O Mestre do Kung Fu (Brazil);Sega Master System;;1995;Tec Toy;Beat-'Em-Up;;;;;0;;;;;
Sapo Xule - S.O.S Lagoa Poluida (Brazil);Sapo Xule - S.O.S Lagoa Poluida (Brazil);Sega Master System;;1995;Tec Toy;Shooter;;;;;0;;;;;
Sapo Xule vs. Os Invasores do Brejo (Brazil);Sapo Xule vs. Os Invasores do Brejo (Brazil);Sega Master System;;1995;Tec Toy;Platform;;;;;0;;;;;
Satellite 7 (Japan);Satellite 7 (Japan);Sega Master System;;1985;Sega;Shooter;;;;;0;;;;;
Scramble Spirits (Europe);Scramble Spirits (Europe);Sega Master System;;1988;Sega;Shooter;;;;;0;;;;;
Sega Chess (Europe);Sega Chess (Europe);Sega Master System;;1991;Sega;Board Games;;;;;0;;;;;
Sega World Tournament Golf (Europe);Sega World Tournament Golf (Europe);Sega Master System;;1993;Sega;Sports/Golf;;;;;0;;;;;
Sensible Soccer (Europe);Sensible Soccer (Europe);Sega Master System;;1988;Sega;Sports/Soccer;;;;;0;;;;;
Shadow Dancer - The Secret of Shinobi (Europe);Shadow Dancer - The Secret of Shinobi (Europe);Sega Master System;;1991;Sega;Platform;;;;;0;;;;;
Shadow of the Beast (Europe);Shadow of the Beast (Europe);Sega Master System;;1992;TecMagik;Platform;;;;;0;;;;;
Shanghai (USA, Europe);Shanghai (USA, Europe);Sega Master System;;1988;Sega;Puzzle;;;;;0;;;;;
Shinobi (USA, Europe);Shinobi (USA, Europe);Sega Master System;;1988;Sega;Platform;;;;;0;;;;;
Shooting Gallery (USA, Europe);Shooting Gallery (USA, Europe);Sega Master System;;1987;Sega;Gun;;;;;0;;;;;
Simpsons, The - Bart vs. The Space Mutants (Europe);Simpsons, The - Bart vs. The Space Mutants (Europe);Sega Master System;;1991;Flying Edge;Platform;;;;;0;;;;;
Simpsons, The - Bart vs. The World (Europe);Simpsons, The - Bart vs. The World (Europe);Sega Master System;;1993;Flying Edge;Action;;;;;0;;;;;
Sitio do Picapau Amarelo (Brazil);Sitio do Picapau Amarelo (Brazil);Sega Master System;;1997;Tec Toy;Platform;;;;;0;;;;;
Slap Shot (USA);Slap Shot (USA);Sega Master System;;1990;Sega;Sports/Hockey;;;;;0;;;;;
Smurfs Travel the World, The (Europe);Smurfs Travel the World, The (Europe);Sega Master System;;1996;Infogrames;Platform;;;;;0;;;;;
Smurfs, The (Europe);Smurfs, The (Europe);Sega Master System;;1994;Infogrames;Platform;;;;;0;;;;;
Snail Maze (Europe);Snail Maze (Europe);Sega Master System;;1986;Sega;Puzzle;;;;;0;;;;;
Solomon no Kagi - Oujo Rihita no Namida (Japan);Solomon no Kagi - Oujo Rihita no Namida (Japan);Sega Master System;;1988;Aisystem Tokyo;Puzzle;;;;;0;;;;;
Sonic Blast (Brazil);Sonic Blast (Brazil);Sega Master System;;1997;Tec Toy;Platform;;;;;0;;;;;
Sonic Chaos (Europe);Sonic Chaos (Europe);Sega Master System;;1993;Sega;Platform;;;;;0;;;;;
Sonic Edusoft (USA) (Proto);Sonic Edusoft (USA) (Proto);Sega Master System;;1991;Tiertex Design Studios;Educational;;;;;0;;;;;
Sonic Spinball (Europe);Sonic Spinball (Europe);Sega Master System;;1993;Sega;Pinball;;;;;0;;;;;
Sonic The Hedgehog (USA, Europe);Sonic The Hedgehog (USA, Europe);Sega Master System;;1991;Sega;Platform;;;;;0;;;;;
Sonic The Hedgehog 2 (Europe);Sonic The Hedgehog 2 (Europe);Sega Master System;;1992;Sega;Platform;;;;;0;;;;;
Space Gun (Europe);Space Gun (Europe);Sega Master System;;1992;Sega;Gun;;;;;0;;;;;
Space Harrier (USA, Europe);Space Harrier (USA, Europe);Sega Master System;;1986;Sega;Shooter;;;;;0;;;;;
Space Harrier 3-D (USA, Europe);Space Harrier 3-D (USA, Europe);Sega Master System;;1988;Sega;Shooter;;;;;0;;;;;
Special Criminal Investigation (Europe);Special Criminal Investigation (Europe);Sega Master System;;1992;Sega;Driving;;;;;0;;;;;
Speedball (Europe);Speedball (Europe);Sega Master System;;1992;Virgin Interactive;Sports;;;;;0;;;;;
Speedball 2 (Europe);Speedball 2 (Europe);Sega Master System;;1992;Virgin Interactive;Sports;;;;;0;;;;;
SpellCaster (USA, Europe);SpellCaster (USA, Europe);Sega Master System;;1989;Sega;Role-Playing;;;;;0;;;;;
Spider-Man - Return of the Sinister Six (Europe);Spider-Man - Return of the Sinister Six (Europe);Sega Master System;;1992;Flying Edge;Platform;;;;;0;;;;;
Spider-Man vs. The Kingpin (USA, Europe);Spider-Man vs. The Kingpin (USA, Europe);Sega Master System;;1991;Sega;Action;;;;;0;;;;;
Sports Pad Football (USA);Sports Pad Football (USA);Sega Master System;;1987;Sega;Sports/Football;;;;;0;;;;;
Spy vs. Spy (USA, Europe);Spy vs. Spy (USA, Europe);Sega Master System;;1988;Sega;Action;;;;;0;;;;;
Star Wars (Europe);Star Wars (Europe);Sega Master System;;1993;U.S. Gold;Platform;;;;;0;;;;;
Street Fighter II (Brazil);Street Fighter II (Brazil);Sega Master System;;1997;Capcom;Fighter;;;;;0;;;;;
Streets of Rage (Europe);Streets of Rage (Europe);Sega Master System;;1993;Sega;Beat-'Em-Up;;;;;0;;;;;
Streets of Rage II (Europe);Streets of Rage II (Europe);Sega Master System;;1993;Sega;Beat-'Em-Up;;;;;0;;;;;
Strider (USA, Europe);Strider (USA, Europe);Sega Master System;;1991;Sega;Platform;;;;;0;;;;;
Strider II (Europe);Strider II (Europe);Sega Master System;;1991;U.S. Gold;Platform;;;;;0;;;;;
Submarine Attack (Europe);Submarine Attack (Europe);Sega Master System;;1993;Sega;Action;;;;;0;;;;;
Sukeban Deka II - Shoujo Tekkamen Densetsu (Japan) (Translated En);Sukeban Deka II - Shoujo Tekkamen Densetsu (Japan) (Translated En);Sega Master System;;1987;Sega;Adventure;;;;;0;;;;;
Summer Games (Europe);Summer Games (Europe);Sega Master System;;1988;Sega;Sports/Olympic;;;;;0;;;;;
Super Kick Off (Europe);Super Kick Off (Europe);Sega Master System;;1991;U.S. Gold;Sports/Soccer;;;;;0;;;;;
Super Monaco GP (USA);Super Monaco GP (USA);Sega Master System;;1990;Sega;Driving;;;;;0;;;;;
Super Off Road (Europe);Super Off Road (Europe);Sega Master System;;1992;Virgin Mastertronic;Driving;;;;;0;;;;;
Super Racing (Japan);Super Racing (Japan);Sega Master System;;1988;Sega;Driving;;;;;0;;;;;
Super Smash T.V. (Europe);Super Smash T.V. (Europe);Sega Master System;;1992;Flying Edge;Action;;;;;0;;;;;
Super Space Invaders (Europe);Super Space Invaders (Europe);Sega Master System;;1991;Domark;Shooter;;;;;0;;;;;
Super Tennis (USA, Europe);Super Tennis (USA, Europe);Sega Master System;;1986;Sega;Sports/Tennis;;;;;0;;;;;
Superman - The Man of Steel (Europe);Superman - The Man of Steel (Europe);Sega Master System;;1993;Virgin Interactive;Platform;;;;;0;;;;;
T2 - The Arcade Game (Europe);T2 - The Arcade Game (Europe);Sega Master System;;1991;Midway;Gun;;;;;0;;;;;
TV Colosso (Brazil);TV Colosso (Brazil);Sega Master System;;1996;Tec Toy;Platform;;;;;0;;;;;
Taito Chase H.Q. (Europe);Taito Chase H.Q. (Europe);Sega Master System;;1990;Sega;Driving;;;;;0;;;;;
Taz in Escape from Mars (Brazil);Taz in Escape from Mars (Brazil);Sega Master System;;1996;Al Baker and Associates;Platform;;;;;0;;;;;
Taz-Mania (Europe);Taz-Mania (Europe);Sega Master System;;1992;Sega;Platform;;;;;0;;;;;
Tecmo World Cup '93 (Europe);Tecmo World Cup '93 (Europe);Sega Master System;;1993;Tecmo;Sports/Soccer;;;;;0;;;;;
Teddy Boy (USA, Europe);Teddy Boy (USA, Europe);Sega Master System;;1986;Sega;Platform;;;;;0;;;;;
Tennis Ace (Europe);Tennis Ace (Europe);Sega Master System;;1989;Sega;Sports/Tennis;;;;;0;;;;;
Terminator 2 - Judgment Day (Europe);Terminator 2 - Judgment Day (Europe);Sega Master System;;1993;Flying Edge;Platform;;;;;0;;;;;
Terminator, The (Europe);Terminator, The (Europe);Sega Master System;;1990;Virgin Interactive;Platform;;;;;0;;;;;
Thunder Blade (USA, Europe);Thunder Blade (USA, Europe);Sega Master System;;1988;Sega;Shooter;;;;;0;;;;;
Time Soldiers (USA, Europe);Time Soldiers (USA, Europe);Sega Master System;;1988;Sega;Shooter;;;;;0;;;;;
Tom and Jerry - The Movie (Europe);Tom and Jerry - The Movie (Europe);Sega Master System;;1992;Sega;Platform;;;;;0;;;;;
TransBot (USA, Europe);TransBot (USA, Europe);Sega Master System;;1986;Sega;Shooter;;;;;0;;;;;
Trivial Pursuit - Genus Edition (Europe);Trivial Pursuit - Genus Edition (Europe);Sega Master System;;1992;Domark;Board Games;;;;;0;;;;;
Turma da Monica em O Resgate (Brazil);Turma da Monica em O Resgate (Brazil);Sega Master System;;1993;Tec Toy;Platform;;;;;0;;;;;
Ultima IV - Quest of the Avatar (Europe);Ultima IV - Quest of the Avatar (Europe);Sega Master System;;1990;Sega;Role-Playing;;;;;0;;;;;
Ultimate Soccer (Europe);Ultimate Soccer (Europe);Sega Master System;;1993;Sega;Sports/Soccer;;;;;0;;;;;
Vigilante (USA, Europe);Vigilante (USA, Europe);Sega Master System;;1988;Sega;Beat-'Em-Up;;;;;0;;;;;
Virtua Fighter Animation (Brazil);Virtua Fighter Animation (Brazil);Sega Master System;;1997;Aspect;Fighter;;;;;0;;;;;
WWF Wrestlemania - Steel Cage Challenge (Europe);WWF Wrestlemania - Steel Cage Challenge (Europe);Sega Master System;;1992;Flying Edge;Sports/Wrestling;;;;;0;;;;;
Walter Payton Football (USA);Walter Payton Football (USA);Sega Master System;;1989;Sega;Sports/Football;;;;;0;;;;;
Wanted (USA, Europe);Wanted (USA, Europe);Sega Master System;;1989;Sega;Action;;;;;0;;;;;
Where in the World is Carmen Sandiego (USA);Where in the World is Carmen Sandiego (USA);Sega Master System;;1989;Parker Bros.;Puzzle;;;;;0;;;;;
Wimbledon (Europe);Wimbledon (Europe);Sega Master System;;1992;Sega;Sports/Tennis;;;;;0;;;;;
Wimbledon II (Europe);Wimbledon II (Europe);Sega Master System;;1993;Sega;Sports/Tennis;;;;;0;;;;;
Winter Olympics - Lillehammer '94 (Europe);Winter Olympics - Lillehammer '94 (Europe);Sega Master System;;1994;U.S. Gold;Sports/Olympic;;;;;0;;;;;
Wolfchild (Europe);Wolfchild (Europe);Sega Master System;;1993;Virgin Interactive;Platform;;;;;0;;;;;
Wonder Boy (USA, Europe);Wonder Boy (USA, Europe);Sega Master System;;1987;Sega;Platform;;;;;0;;;;;
Wonder Boy III - The Dragon's Trap (USA, Europe);Wonder Boy III - The Dragon's Trap (USA, Europe);Sega Master System;;1989;Sega;Adventure;;;;;0;;;;;
Wonder Boy in Monster Land (USA, Europe);Wonder Boy in Monster Land (USA, Europe);Sega Master System;;1988;Sega;Adventure;;;;;0;;;;;
Wonder Boy in Monster World (Europe);Wonder Boy in Monster World (Europe);Sega Master System;;1993;Sega;Adventure;;;;;0;;;;;
Woody Pop - Shinjinrui no Block Kuzushi (Japan);Woody Pop - Shinjinrui no Block Kuzushi (Japan);Sega Master System;;1987;Sega;Action;;;;;0;;;;;
World Class Leader Board (Europe);World Class Leader Board (Europe);Sega Master System;;1991;U.S. Gold;Sports/Golf;;;;;0;;;;;
World Cup Italia '90 (Europe);World Cup Italia '90 (Europe);Sega Master System;;1990;Sega;Sports/Soccer;;;;;0;;;;;
World Cup USA 94 (Europe);World Cup USA 94 (Europe);Sega Master System;;1992;U.S. Gold;Sports/Soccer;;;;;0;;;;;
World Games (Europe);World Games (Europe);Sega Master System;;1989;Sega;Sports;;;;;0;;;;;
World Grand Prix (USA);World Grand Prix (USA);Sega Master System;;1986;Sega;Driving;;;;;0;;;;;
X-Men - Mojo World (Brazil);X-Men - Mojo World (Brazil);Sega Master System;;1996;Sega;Platform;;;;;0;;;;;
Xenon 2 - Megablast (Europe);Xenon 2 - Megablast (Europe);Sega Master System;;1991;Imageworks;Shooter;;;;;0;;;;;
Ys - The Vanished Omens (USA, Europe);Ys - The Vanished Omens (USA, Europe);Sega Master System;;1988;Sega;Role-Playing;;;;;0;;;;;
Zaxxon 3-D (World);Zaxxon 3-D (World);Sega Master System;;1987;Sega;Shooter;;;;;0;;;;;
Zillion (USA);Zillion (USA);Sega Master System;;1987;Sega;Platform;;;;;0;;;;;
Zillion II - The Tri Formation (World);Zillion II - The Tri Formation (World);Sega Master System;;1988;Sega;Shooter;;;;;0;;;;;
Zool - Ninja of the 'Nth' Dimension (Europe);Zool - Ninja of the 'Nth' Dimension (Europe);Sega Master System;;1993;Gremlin Graphics;Platform;;;;;0;;;;;
