#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Legend of Zelda 2, The - Link no Bouken (Japan);Legend of Zelda 2, The - Link no Bouken (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Adventure;;;;;0;;;;;
Lipstick #.1 - Lolita Hen (Japan) (Unl);Lipstick #.1 - Lolita Hen (Japan) (Unl);Nintendo Famicom Disk System;;1988;Mimi Pro;Puzzle;;;;;0;;;;;
Lipstick #.2 - Joshi Gakusei Hen (Japan) (Unl);Lipstick #.2 - Joshi Gakusei Hen (Japan) (Unl);Nintendo Famicom Disk System;;1988;Mimi Pro;Puzzle;;;;;0;;;;;
Lipstick #.3 - OL Hen (Japan) (Unl);Lipstick #.3 - OL Hen (Japan) (Unl);Nintendo Famicom Disk System;;1988;Mimi Pro;Puzzle;;;;;0;;;;;
Lipstick #.4 - Hakui no Tenshi Hen (Japan) (Unl);Lipstick #.4 - Hakui no Tenshi Hen (Japan) (Unl);Nintendo Famicom Disk System;;1988;Mimi Pro;Puzzle;;;;;0;;;;;
Lipstick #.5 - Stewardess Hen (Japan) (Unl);Lipstick #.5 - Stewardess Hen (Japan) (Unl);Nintendo Famicom Disk System;;1988;Mimi Pro;Puzzle;;;;;0;;;;;
Lutter (Japan) (Translated En);Lutter (Japan) (Translated En);Nintendo Famicom Disk System;;1989;Athena;Role-Playing;;;;;0;;;;;
Mahjong (Japan);Mahjong (Japan);Nintendo Famicom Disk System;;1983;Nintendo;Mahjong;;;;;0;;;;;
Mahjong Goraku - Bishoujo Meijinsen (Japan) (Unl);Mahjong Goraku - Bishoujo Meijinsen (Japan) (Unl);Nintendo Famicom Disk System;;1987;Indies Soft;Mahjong;;;;;0;;;;;
Mahjong Kazoku (Japan);Mahjong Kazoku (Japan);Nintendo Famicom Disk System;;1987;Irem Corp.;Mahjong;;;;;0;;;;;
Marchen Veil (Japan);Marchen Veil (Japan);Nintendo Famicom Disk System;;1987;Sunsoft;Role-Playing;;;;;0;;;;;
Matou no Houkai (Japan);Matou no Houkai (Japan);Nintendo Famicom Disk System;;1988;Pony Canyon;Action;;;;;0;;;;;
Meikyujin Dababa (Japan);Meikyujin Dababa (Japan);Nintendo Famicom Disk System;;1987;Konami;Action;;;;;0;;;;;
Metroid (Japan) (Translated En);Metroid (Japan) (Translated En);Nintendo Famicom Disk System;;1986;Nintendo;Adventure;;;;;0;;;;;
Michael English Daibouken (Japan);Michael English Daibouken (Japan);Nintendo Famicom Disk System;;1987;Scorpion Soft;Miscellaneous;;;;;0;;;;;
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan);Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan);Nintendo Famicom Disk System;;1986;Konami;Shooter;;;;;0;;;;;
Monty on the Run - Monty no Doki Doki Dai Dassou (Japan) (Translated En);Monty on the Run - Monty no Doki Doki Dai Dassou (Japan) (Translated En);Nintendo Famicom Disk System;;1987;Jaleco;Action;;;;;0;;;;;
Moonball Magic (Japan);Moonball Magic (Japan);Nintendo Famicom Disk System;;1988;SquareSoft;Pinball;;;;;0;;;;;
Namida no Soukoban Special (Japan) (Translated En);Namida no Soukoban Special (Japan) (Translated En);Nintendo Famicom Disk System;;1986;ASCII;Puzzle;;;;;0;;;;;
Nazo no Kabe - Block Kuzushi (Japan);Nazo no Kabe - Block Kuzushi (Japan);Nintendo Famicom Disk System;;1986;Konami;Action;;;;;0;;;;;
Nazo no Murasame Jou (Japan) (Translated En);Nazo no Murasame Jou (Japan) (Translated En);Nintendo Famicom Disk System;;1986;Nintendo;Action;;;;;0;;;;;
Nazoler Land Dai 2 Gou (Japan);Nazoler Land Dai 2 Gou (Japan);Nintendo Famicom Disk System;;1987;Sunsoft;Miscellaneous;;;;;0;;;;;
Nazoler Land Dai 3 Gou (Japan);Nazoler Land Dai 3 Gou (Japan);Nintendo Famicom Disk System;;1988;SunSoft;Mini-Games;;;;;0;;;;;
Nazoler Land Soukan Gou (Japan);Nazoler Land Soukan Gou (Japan);Nintendo Famicom Disk System;;1987;Sunsoft;Miscellaneous;;;;;0;;;;;
Omoikkiri Tanteidan Haado Gumi - Matenrou no Chousenjou (Japan);Omoikkiri Tanteidan Haado Gumi - Matenrou no Chousenjou (Japan);Nintendo Famicom Disk System;;1988;Bandai;Platform;;;;;0;;;;;
Oru 1 (Japan);Oru 1 (Japan);Nintendo Famicom Disk System;;1991;Tokuma Shoten Intermedia;Puzzle;;;;;0;;;;;
Otocky (Japan);Otocky (Japan);Nintendo Famicom Disk System;;1987;SEDIC;Rhythm;;;;;0;;;;;
Pac-Man (Japan);Pac-Man (Japan);Nintendo Famicom Disk System;;1990;Namco Ltd.;Action;;;;;0;;;;;
Pachi Com (Japan);Pachi Com (Japan);Nintendo Famicom Disk System;;1985;Toshiba Emi-Jpm;Casino;;;;;0;;;;;
Pachinko Grand Prix (Japan);Pachinko Grand Prix (Japan);Nintendo Famicom Disk System;;1988;Data East Corp.;Casino;;;;;0;;;;;
Panic Space (Japan);Panic Space (Japan);Nintendo Famicom Disk System;;1990;Tokuma Shoten Intermedia;Puzzle;;;;;0;;;;;
Pinball (Japan);Pinball (Japan);Nintendo Famicom Disk System;;1983;Nintendo;Pinball;;;;;0;;;;;
Pro Golfer Saru - Kage no Tournament (Japan);Pro Golfer Saru - Kage no Tournament (Japan);Nintendo Famicom Disk System;;1987;Bandai;Sports/Golf;;;;;0;;;;;
Pro Wrestling - Famicom Wrestling Association (Japan);Pro Wrestling - Famicom Wrestling Association (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Sports/Wrestling;;;;;0;;;;;
Professional Mahjong Goku (Japan);Professional Mahjong Goku (Japan);Nintendo Famicom Disk System;;1986;Chatnoir;Mahjong;;;;;0;;;;;
Putt Putt Golf (Japan);Putt Putt Golf (Japan);Nintendo Famicom Disk System;;1989;Pack-in-Video;Sports/Golf;;;;;0;;;;;
Puyo Puyo (Japan);Puyo Puyo (Japan);Nintendo Famicom Disk System;;1991;Tokuma Shoten Intermedia;Puzzle;;;;;0;;;;;
Puzzle Boys (Japan) (Translated En);Puzzle Boys (Japan) (Translated En);Nintendo Famicom Disk System;;1990;Atlus Ltd.;Puzzle;;;;;0;;;;;
Radical Bomber!! Jirai-kun (Japan);Radical Bomber!! Jirai-kun (Japan);Nintendo Famicom Disk System;;1988;Jaleco;Puzzle;;;;;0;;;;;
Reflect World (Japan);Reflect World (Japan);Nintendo Famicom Disk System;;1987;East Cube;Shooter;;;;;0;;;;;
