#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Memories Off - Festa (Japan);Memories Off - Festa (Japan);Bandai WonderSwan Color;;2001;Kid;Mahjong;;;;;0;;;;;
Mikeneko Holmes - Ghost Panic (Japan);Mikeneko Holmes - Ghost Panic (Japan);Bandai WonderSwan Color;;2001;Kobunsha;Adventure;;;;;0;;;;;
Mr. Driller (Japan);Mr. Driller (Japan);Bandai WonderSwan Color;;2001;Namco;Puzzle;;;;;0;;;;;
Namco Super Wars (Japan);Namco Super Wars (Japan);Bandai WonderSwan Color;;2001;Namco;Strategy;;;;;0;;;;;
Naruto - Konoha Ninpouchou (Japan);Naruto - Konoha Ninpouchou (Japan);Bandai WonderSwan Color;;2003;Bandai;Adventure;;;;;0;;;;;
Pocket no Naka no Doraemon (Japan);Pocket no Naka no Doraemon (Japan);Bandai WonderSwan Color;;2001;Bandai;Adventure;;;;;0;;;;;
RUN=DIM - Return to Earth (Japan);RUN=DIM - Return to Earth (Japan);Bandai WonderSwan Color;;2002;Digital Dream;Shooter;;;;;0;;;;;
Raku Jongg (Japan);Raku Jongg (Japan);Bandai WonderSwan Color;;2001;Bandai;Mahjong;;;;;0;;;;;
Rhyme Rider Kerorican (Japan);Rhyme Rider Kerorican (Japan);Bandai WonderSwan Color;;2000;Bandai;Rhythm;;;;;0;;;;;
Riviera - Yakusoku no Chi Riviera (Japan);Riviera - Yakusoku no Chi Riviera (Japan);Bandai WonderSwan Color;;2002;Bandai;Role-Playing;;;;;0;;;;;
Rockman EXE - N1 Battle (Japan);Rockman EXE - N1 Battle (Japan);Bandai WonderSwan Color;;2003;Capcom;Simulation;;;;;0;;;;;
Rockman EXE WS (Japan) (Translated En);Rockman EXE WS (Japan) (Translated En);Bandai WonderSwan Color;;2003;Bandai;Platform;;;;;0;;;;;
Romancing SaGa (Japan);Romancing SaGa (Japan);Bandai WonderSwan Color;;2001;Square;Role-Playing;;;;;0;;;;;
SD Gundam - Operation U.C. (Japan);SD Gundam - Operation U.C. (Japan);Bandai WonderSwan Color;;2002;Bandai;Shoot-'Em-Up;;;;;0;;;;;
SD Gundam Eiyuuden - Kishi Densetsu (Japan);SD Gundam Eiyuuden - Kishi Densetsu (Japan);Bandai WonderSwan Color;;2001;Bandai;Role-Playing;;;;;0;;;;;
SD Gundam Eiyuuden - Musha Densetsu (Japan);SD Gundam Eiyuuden - Musha Densetsu (Japan);Bandai WonderSwan Color;;2001;Bec;Role-Playing;;;;;0;;;;;
SD Gundam G-Generation - Gather Beat 2 (Japan);SD Gundam G-Generation - Gather Beat 2 (Japan);Bandai WonderSwan Color;;2001;Vanguard Works;Strategy;;;;;0;;;;;
SD Gundam G-Generation - Mono-Eye Gundams (Japan);SD Gundam G-Generation - Mono-Eye Gundams (Japan);Bandai WonderSwan Color;;2001;Vanguard Works;Strategy;;;;;0;;;;;
Saint Seiya - Ougon Densetsuhen Perfect Edition (Japan);Saint Seiya - Ougon Densetsuhen Perfect Edition (Japan);Bandai WonderSwan Color;;2003;TOSE;Role-Playing;;;;;0;;;;;
Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori (Japan);Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori (Japan);Bandai WonderSwan Color;;2000;Graphic Research;Role-Playing;;;;;0;;;;;
Shaman King - Asu e no Ishi (Japan);Shaman King - Asu e no Ishi (Japan);Bandai WonderSwan Color;;2002;Graphic Research;Action;;;;;0;;;;;
Soroban Gu (Japan);Soroban Gu (Japan);Bandai WonderSwan Color;;2000;Mechanic Arms;Puzzle;;;;;0;;;;;
Star Hearts - Hoshi to Daichi no Shisha (Japan);Star Hearts - Hoshi to Daichi no Shisha (Japan);Bandai WonderSwan Color;;2001;Bandai;Role-Playing;;;;;0;;;;;
Super Robot Taisen Compact 3 (Japan);Super Robot Taisen Compact 3 (Japan);Bandai WonderSwan Color;;2003;Banpresto;Strategy;;;;;0;;;;;
Super Robot Taisen Compact for WonderSwan Color (Japan);Super Robot Taisen Compact for WonderSwan Color (Japan);Bandai WonderSwan Color;;2001;TOSE;Strategy;;;;;0;;;;;
Terrors 2 (Japan);Terrors 2 (Japan);Bandai WonderSwan Color;;2000;Megas;Adventure;;;;;0;;;;;
Tetris (Japan);Tetris (Japan);Bandai WonderSwan Color;;2002;Vanguard;Puzzle;;;;;0;;;;;
Tonpuusou (Japan);Tonpuusou (Japan);Bandai WonderSwan Color;;2001;Bandai;Board Games;;;;;0;;;;;
Uchuu Senkan Yamato (Japan);Uchuu Senkan Yamato (Japan);Bandai WonderSwan Color;;2001;Tom Create;Strategy;;;;;0;;;;;
Ultraman - Hikari no Kuni no Shisha (Japan);Ultraman - Hikari no Kuni no Shisha (Japan);Bandai WonderSwan Color;;2001;Tom Create;Fighter;;;;;0;;;;;
Wild Card (Japan);Wild Card (Japan);Bandai WonderSwan Color;;2001;SquareSoft;Role-Playing;;;;;0;;;;;
With You - Mitsumete Itai (Japan);With You - Mitsumete Itai (Japan);Bandai WonderSwan Color;;2001;Shall Luck Plus;Adventure;;;;;0;;;;;
Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (Japan);Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (Japan);Bandai WonderSwan Color;;2001;Sting;Role-Playing;;;;;0;;;;;
Wonder Classic (Japan);Wonder Classic (Japan);Bandai WonderSwan Color;;2001;Yoshidayama Workshop;Sports/Golf;;;;;0;;;;;
X - Card of Fate (Japan);X - Card of Fate (Japan);Bandai WonderSwan Color;;2002;Access;Strategy;;;;;0;;;;;
XI (Sai) Little (Japan);XI (Sai) Little (Japan);Bandai WonderSwan Color;;2001;MBI;Puzzle;;;;;0;;;;;
