#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Ghosts'n Goblins (USA);Ghosts'n Goblins (USA);Nintendo Entertainment System;;1986;Capcom;Platform;;;;;0;;;;;
Ghoul School (USA);Ghoul School (USA);Nintendo Entertainment System;;1992;Electro Brain;Action;;;;;0;;;;;
Gluk The Thunder Warrior (Spain) (Unl);Gluk The Thunder Warrior (Spain) (Unl);Nintendo Entertainment System;;1992;Gluk Video;Platform;;;;;0;;;;;
Goal! (USA);Goal! (USA);Nintendo Entertainment System;;1992;Jaleco Entertainment;Sports/Soccer;;;;;0;;;;;
Goal! Two (USA);Goal! Two (USA);Nintendo Entertainment System;;1992;Jaleco Entertainment;Sports/Soccer;;;;;0;;;;;
Godzilla - Monster of Monsters! (USA);Godzilla - Monster of Monsters! (USA);Nintendo Entertainment System;;1989;Toho;Action;;;;;0;;;;;
Godzilla 2 - War of the Monsters (USA);Godzilla 2 - War of the Monsters (USA);Nintendo Entertainment System;;1992;Toho;Strategy;;;;;0;;;;;
Golf (USA);Golf (USA);Nintendo Entertainment System;;1985;Nintendo;Sports/Golf;;;;;0;;;;;
Golf Grand Slam (USA);Golf Grand Slam (USA);Nintendo Entertainment System;;1991;Atlus Co.;Sports/Golf;;;;;0;;;;;
Golgo 13 - Top Secret Episode (USA);Golgo 13 - Top Secret Episode (USA);Nintendo Entertainment System;;1988;Vic Tokai;Action;;;;;0;;;;;
Goonies II, The (USA);Goonies II, The (USA);Nintendo Entertainment System;;1987;Konami;Adventure;;;;;0;;;;;
Gotcha! - The Sport! (USA);Gotcha! - The Sport! (USA);Nintendo Entertainment System;;1987;LJN Ltd.;Gun;;;;;0;;;;;
Gradius (USA);Gradius (USA);Nintendo Entertainment System;;1986;Konami;Shoot-'Em-Up;;;;;0;;;;;
Great Waldo Search, The (USA);Great Waldo Search, The (USA);Nintendo Entertainment System;;1992;THQ;Miscellaneous;;;;;0;;;;;
Greg Norman's Golf Power (USA);Greg Norman's Golf Power (USA);Nintendo Entertainment System;;1992;Virgin Interactive;Sports/Golf;;;;;0;;;;;
Gremlins 2 - The New Batch (USA);Gremlins 2 - The New Batch (USA);Nintendo Entertainment System;;1990;SunSoft;Action;;;;;0;;;;;
Guardian Legend, The (USA);Guardian Legend, The (USA);Nintendo Entertainment System;;1989;Broderbund;Shoot-'Em-Up;;;;;0;;;;;
Guerrilla War (USA);Guerrilla War (USA);Nintendo Entertainment System;;1989;SNK;Shooter;;;;;0;;;;;
Gumshoe (USA, Europe);Gumshoe (USA, Europe);Nintendo Entertainment System;;1986;Nintendo;Gun;;;;;0;;;;;
Gun Nac (USA);Gun Nac (USA);Nintendo Entertainment System;;1991;ASCII Entertainment;Shoot-'Em-Up;;;;;0;;;;;
Gun.Smoke (USA);Gun.Smoke (USA);Nintendo Entertainment System;;1988;Capcom;Shooter;;;;;0;;;;;
Gyromite (World);Gyromite (World);Nintendo Entertainment System;;1985;Nintendo;Action;;;;;0;;;;;
Gyruss (USA);Gyruss (USA);Nintendo Entertainment System;;1989;Ultra;Shoot-'Em-Up;;;;;0;;;;;
Hammerin' Harry (Europe);Hammerin' Harry (Europe);Nintendo Entertainment System;;1992;Irem;Platform;;;;;0;;;;;
Happy Camper (USA) (Proto);Happy Camper (USA) (Proto);Nintendo Entertainment System;;1990;Color Dreams;Action;;;;;0;;;;;
Harlem Globetrotters (USA);Harlem Globetrotters (USA);Nintendo Entertainment System;;1991;GameTek;Sports/Basketball;;;;;0;;;;;
Hatris (USA);Hatris (USA);Nintendo Entertainment System;;1992;Bullet Proof Software;Puzzle;;;;;0;;;;;
Heavy Barrel (USA);Heavy Barrel (USA);Nintendo Entertainment System;;1990;Data East;Shooter;;;;;0;;;;;
Heavy Shreddin' (USA);Heavy Shreddin' (USA);Nintendo Entertainment System;;1990;Parker Bros.;Sports/Snowboarding;;;;;0;;;;;
Hero Quest (Europe) (Proto);Hero Quest (Europe) (Proto);Nintendo Entertainment System;;1991;Gremlin Graphics;Role-Playing;;;;;0;;;;;
High Speed (USA);High Speed (USA);Nintendo Entertainment System;;1991;Tradewest;Pinball;;;;;0;;;;;
Hit the Ice - VHL the Video Hockey League (USA) (Proto);Hit the Ice - VHL the Video Hockey League (USA) (Proto);Nintendo Entertainment System;;1990;Taito;Sports/Hockey;;;;;0;;;;;
Hogan's Alley (World);Hogan's Alley (World);Nintendo Entertainment System;;1985;Nintendo;Gun;;;;;0;;;;;
Hollywood Squares (USA);Hollywood Squares (USA);Nintendo Entertainment System;;1989;GameTek;Game Show;;;;;0;;;;;
Home Alone (USA);Home Alone (USA);Nintendo Entertainment System;;1991;THQ;Action;;;;;0;;;;;
Home Alone 2 - Lost in New York (USA);Home Alone 2 - Lost in New York (USA);Nintendo Entertainment System;;1992;THQ;Action;;;;;0;;;;;
Hook (USA);Hook (USA);Nintendo Entertainment System;;1992;Sony Imagesoft;Platform;;;;;0;;;;;
Hoops (USA);Hoops (USA);Nintendo Entertainment System;;1989;Jaleco Entertainment;Sports/Basketball;;;;;0;;;;;
Hoppin' Mad (USA) (Proto);Hoppin' Mad (USA) (Proto);Nintendo Entertainment System;;2009;Nowhere Prod.;Action;;;;;0;;;;;
Hot Slots (USA) (Unl);Hot Slots (USA) (Unl);Nintendo Entertainment System;;1991;Hacker;Casino;;;;;0;;;;;
Hudson Hawk (USA);Hudson Hawk (USA);Nintendo Entertainment System;;1992;Sony Imagesoft;Action;;;;;0;;;;;
Hunt for Red October, The (USA);Hunt for Red October, The (USA);Nintendo Entertainment System;;1991;Hi Tech Expressions;Strategy;;;;;0;;;;;
Hydlide (USA);Hydlide (USA);Nintendo Entertainment System;;1989;FCI, Inc.;Role-Playing;;;;;0;;;;;
Ice Climber (USA, Europe);Ice Climber (USA, Europe);Nintendo Entertainment System;;1985;Nintendo;Platform;;;;;0;;;;;
Ice Hockey (USA);Ice Hockey (USA);Nintendo Entertainment System;;1988;Nintendo;Sports/Hockey;;;;;0;;;;;
Ikari III - The Rescue (USA);Ikari III - The Rescue (USA);Nintendo Entertainment System;;1991;SNK;Shooter;;;;;0;;;;;
Ikari Warriors (USA);Ikari Warriors (USA);Nintendo Entertainment System;;1987;SNK;Shooter;;;;;0;;;;;
Ikari Warriors II - Victory Road (USA);Ikari Warriors II - Victory Road (USA);Nintendo Entertainment System;;1988;SNK;Shooter;;;;;0;;;;;
Image Fight (USA);Image Fight (USA);Nintendo Entertainment System;;1990;Irem;Shoot-'Em-Up;;;;;0;;;;;
Immortal, The (USA);Immortal, The (USA);Nintendo Entertainment System;;1990;Electronic Arts;Adventure;;;;;0;;;;;
Impossible Mission II (USA) (Unl);Impossible Mission II (USA) (Unl);Nintendo Entertainment System;;1990;SEI;Adventure;;;;;0;;;;;
Incredible Crash Dummies, The (USA);Incredible Crash Dummies, The (USA);Nintendo Entertainment System;;1994;LJN Ltd.;Platform;;;;;0;;;;;
